	time	mood	unique_interactions	alone	morale	stress	fatigue	compulsions	with_parents_activity	schoolwork_activity	in_class_activity	studying_activity	work_activity	resting_activity	shopping_activity	email_activity	with_friends_activity	just_woke_up_activity	feedly_activity	getting_ready_activity	chatting_activity	ash_stuff_activity	commuting_activity	cooking_activity	tv_activity	errands_activity	working_activity	therapy_activity	meditation_activity	trying_to_leave_apt_activity	washing_up_activity	workshop_activity	eating_activity	leisure_activity	reading_activity	working_out_activity	with_k_activity	la_location	k_home_location	mountain_view_location	vacation_location	therapy_location	school_location	cafe_location	library_location	airport_location	home_location	parents_home_location	friend_home_location	Sadness_score	Analytical_score	Joy_score	Fear_score	Tentative_score	Anger_score	Confident_score	word_count	uniqueword_ratio	backspace_count	avg_dwelltime	avg_flighttime	avg_attention	avg_engagement	avg_valence	blinks	productivity_score	current_tabCount	current_windowCount	tabs_activated	tabs_created	windows_created	phone_unlocks	phone_use_secs	walking_distance	walking_duration	avg_walking_speed	stepCount	time_of_day
avg_dwelltime	-0.042397418622523976	0.0014951659946612034	0.005662142936589998	-0.0851726028986159	-0.03127055176768488	-0.04750368815030959	0.06779201791198998	0.05039818456408929	0.0	-0.032665164503977384	-0.00999974155847924	0.2795349606762536	-0.03436819894132255	-0.009471374280933136	0.005784003211950383	-0.005995508467892471	-0.0245784375244893	0.0	-0.018384308651163177	0.0	-0.021946481524213673	-0.0050551632976045275	0.0	-0.00756535935315678	-0.03418055924180844	-0.02909600455051407	-0.01033117062690772	-0.007249767271323285	-0.0065039215565188355	0.0	-0.008949428002793346	0.0	-0.011651048903684348	-0.0486888784869663	-0.0038732795476757943	-0.010490843121834624	0.26309218998574035	-0.004515646284362749	0.26779101711854997	-0.010640598697439888	-0.011398591046313055	0.0	-0.021275799828343184	0.006608016295764269	-0.007906890556191312	0.0029599707677663355	-0.06826667485831885	-0.01843502169058516	-0.019593432804288647	-0.04448544909087807	-0.023415593485040256	0.041586391872214634	-0.020994111799864403	-0.06383507307030031	-0.027241937953856463	-0.017988046190415698	-0.05334911960099528	-0.08122431083000119	-0.06010462654176238	1.0	0.04548472060317179	0.024567493753045778	-0.04541780558696338	-0.012861051314861212	-0.043830912894128216	0.06914152734195277	-0.040683014853852846	-0.024636766916004325	-0.07025096905900992	-0.04873301117971589	-0.021484571055902894	-0.007584303389064301	-0.00869976048774724	-0.023308677955092366	-0.023473397788431598	-0.02438021384510604	-0.005822426693528318	0.05997248053849821
avg_flighttime	0.017147357458657777	-0.07061886275632606	-0.1962606776598514	-0.0026491039088372068	0.11481950485741074	-0.06514308904356778	-0.045056324864976564	0.04066742840599251	0.0	0.22435613530351356	-0.023672833572554237	-0.06695276512558887	0.213849865172252	-0.08458485608860876	-0.01806051000578039	-0.05833564938274765	-0.05484052979342941	0.0	-0.047469617283046384	0.0	-0.11923471755032425	0.06632958583120878	0.0	-0.002401770290529	-0.04949655285794563	-0.10675427656961597	-0.07473803934468082	-0.011225376487464748	-0.04370205766824182	0.0	-0.03146292838316738	0.0	-0.02745547823866491	-0.09260017153972691	0.004324956012084309	-0.06012957728432862	0.04575112812737507	0.055269529068115074	0.042039955228256105	-0.06455964928454722	-0.015001179639461949	0.0	-0.012033309143790841	-0.02275328618221727	0.012374882311355249	-0.05196499544516077	0.057476494137236496	-0.0005777974747099111	-0.04279604114126228	-0.15387580775568468	-0.015803578745266007	-0.28235731900020683	-0.11097215338237146	-0.27747742694053174	-0.18312570772509898	0.010954086035030619	-0.43150734920682676	0.34415397281326754	-0.15723088401955723	0.04548472060317179	1.0	0.021420523491061026	-0.05649627031737753	-0.11293765799307341	-0.07742788696050482	0.21001470447745949	0.06174003147626237	-0.07145466375077866	-0.20595527325442006	-0.034002472959549605	-0.020185938794259155	-0.10505401552763102	-0.08907774586656797	0.05854093400709034	0.05678959498453048	0.07316231283211963	0.0027513489782716627	0.09327115928795061
avg_attention	-0.07034083018840932	-0.08995708448064405	0.03590349518839579	0.12337536284594171	-0.08907637371471955	0.032962199059044135	0.010161797095400686	0.06806443704790725	0.0	0.048701792465959015	-0.2760594901736718	0.02877530654678163	0.059610799199965536	-0.12456178519699819	0.015648154568938654	0.023845519630265433	-0.00332003334153077	0.0	0.03966425506466791	0.0	0.03254518396251921	0.02156973211704635	0.0	-0.050741252944773774	0.04428482162143731	0.029066621503050838	0.0327594566063366	0.0007164417464433164	-0.023890485298012624	0.0	-0.024981244438544128	0.0	-0.053976929811287	0.05657924694028281	-0.004678501256661791	0.0290756079667082	-0.013454628204333874	-0.1069546537858017	-0.0035545938602880916	0.03719467176235057	-0.04056535043384437	0.0	-0.22009425557393225	0.0036843924847057945	-0.05628849913041057	0.0058246086628092235	0.09497766878859275	-0.007577392550800655	0.06619877575479505	-0.033444690248550714	-0.11328732889053035	0.11666852810119233	0.02921845706077185	0.03989629927525217	0.08964688569332929	-0.19206021586044605	0.04212862443100309	0.021489342849803323	0.04536520572222263	0.024567493753045778	0.021420523491061026	1.0	-0.42751726874066226	-0.07161267945827943	0.03938466007837696	-0.055597654816872594	-0.0444824847095761	0.03278016268245726	0.006414680830789987	0.07541475060459196	0.05968646611964492	-0.04183677172423179	-0.03658510815626629	0.0066797260839295235	0.009344759481422243	-0.005786707905009816	-0.10260204656168084	0.02208089150631263
avg_engagement	0.09502931748680593	0.22103010360576275	0.11276839843881016	-0.08156845811393153	0.09935403770340748	-0.06503246635736265	-0.02536356257217582	-0.04019070371063097	0.0	-0.08269723266332912	0.15338254212775695	-0.004171917939088944	-0.09782301636534912	-0.016615236034635238	-0.036963519524909644	0.042987222306203034	0.1029358599163358	0.0	-0.045713460545814086	0.0	0.10527897373951224	0.0440987509168693	0.0	0.011941224314089723	0.0219540532656293	-0.027760030132259597	-0.052935152695252154	0.06421263752775908	0.03939047683985656	0.0	-0.024557432629865227	0.0	0.020410369899780928	0.020930626235178967	0.025468739552034776	-0.03936710254932806	-0.03744852639649924	0.04328963090383639	-0.09603959046113732	-0.028157150157102025	0.006025474612066423	0.0	0.14083504111241177	0.0831753774493709	0.03982559427494608	0.04944563662190495	-0.0550914265731854	0.028422621129740665	-0.049985958473594744	0.009877764132788064	0.00442795062308918	-0.04248327772491935	-0.06244804631787881	0.03447540583953158	0.036100587384541964	0.012580044366246665	-0.018910713166288236	0.03815975266653458	-0.09262567330487415	-0.04541780558696338	-0.05649627031737753	-0.42751726874066226	1.0	0.4096309891637015	0.08324822045304216	0.026995909094489474	0.059011686110615955	0.016976214585775216	0.09487887541337243	0.026272814616175276	0.08209236878433052	0.06049862535596532	-0.034321792019277104	0.03453244230060493	0.03387711517720009	0.007397070755347214	0.06657705038978508	-0.03532535920404433
avg_valence	0.06497316364736622	0.14921270219539828	0.10377462279939989	-0.011761746231279796	-0.020805367373320154	-0.08024260522196207	0.07269921496725162	-0.03595871964837848	0.0	-0.14819217727329986	0.05059144974046099	-0.052341314396250595	-0.1603156517544782	-0.010675551262142051	-0.003241835708271762	0.004651541419031711	0.12441001361280721	0.0	-0.0491483859154446	0.0	0.10460977290631283	-0.034248241022522496	0.0	0.017197731235508433	0.1430035182595471	-0.020986638968074473	-0.0352441643981825	0.06303655300050795	0.05444166679308774	0.0	-0.021480823674734455	0.0	0.051039936402391746	0.11599019797079706	-0.004083059790396348	-0.036109213515769706	0.003372031111746138	0.07170834939060727	0.004366889237733673	0.017893258534471927	0.0611711470904023	0.0	0.02197021196644415	-0.02528051384542324	0.07325327255896363	-0.09266670522559572	0.02574644018701937	-0.08487901103625466	0.015951606842281647	-0.03526252288380821	-0.014431116348480868	0.044024495990160874	-0.015990850151614618	0.07452702154026562	0.06076993241004334	0.02108708095584591	-0.0010570617871857794	-0.016537180380392976	-0.041857998273458194	-0.012861051314861212	-0.11293765799307341	-0.07161267945827943	0.4096309891637015	1.0	0.005150554737332958	-0.1100865106549289	0.03878249723063355	0.05919723554500887	0.09139033760079723	0.06446270646153694	0.040213991883402654	-0.023226511819657483	-0.05006447525422677	0.03630524337027407	0.035617062215504876	-8.125410030218955e-05	0.002802185079964244	0.09121242801929987
blinks	0.042990766990583976	-0.005261418650765355	0.09503513620556309	0.06666285353585397	0.008809290843911481	0.022259283076011833	0.010263818827507678	-0.1593617803151643	0.0	0.024717647173255374	0.0032474073207271114	0.03745896768362581	0.01653832508284058	0.027183340668888178	-0.03754371024449263	0.03304758826483122	0.016352022798956856	0.0	0.11398419712422851	0.0	-0.03721665015576471	-0.05515018963263096	0.0	0.03517903177715301	-0.040706722900376635	0.04828210120378641	-0.04136782101430363	-0.029619288970648645	-0.007454883299142479	0.0	-0.026806463849440767	0.0	-0.04106234567106393	0.060923061330043535	0.01565635419890043	-0.04070350612014961	-0.046613664098959215	-0.028206213855068146	-0.04661366409895925	-0.05741741963686816	-0.0640229328306249	0.0	0.040360200088166855	-0.04062677517418189	-0.0664281319182316	0.06220641058686912	0.09647470717211025	-0.08985753457511772	-0.050895643055621574	0.02418464440283659	-0.01698132735591757	-0.016025162477664966	-0.05363265214493227	0.060591957789694166	0.06561581228064504	0.03259299728477439	0.053378579937152865	-0.005007197358769909	-0.015444243774928207	-0.043830912894128216	-0.07742788696050482	0.03938466007837696	0.08324822045304216	0.005150554737332958	1.0	-0.06438449748404587	-0.11495197080430494	-0.0693202399964924	0.04115764406206535	0.05924196205076296	0.011473754736724623	0.24266951488526026	0.0997655937545977	-0.03335871388326389	-0.03760974865206935	-0.04770250192867118	-0.0477477588326401	-0.12540849816437485
productivity_score	0.11733410520007907	0.09666096708173279	-0.07122934735755235	-0.1833348316163953	0.26571983164352947	0.01903291655841872	-0.10899777353532238	0.05910741215814865	0.0	0.3016929939957608	0.052356965046296784	0.06747829622958107	0.29322005752661956	-0.07603950934022506	-0.018829285950368705	-0.01863253812450431	0.03673355367930436	0.0	-0.1948173544782932	0.0	-0.17203492561032466	0.05123762062047131	0.0	0.01619867132529549	-0.23978208030309492	-0.17885217810993273	-0.011560997740421868	0.0001784033780351724	0.07759112585909726	0.0	-0.014217411750749321	0.0	-0.03145891855385253	-0.3082816565615966	0.02776339076915524	-0.005061853728513904	0.10148281607682612	-0.12519358427494207	0.10889735739925757	0.047073823509101276	-0.04467784958857146	0.0	0.14674710720942052	-0.010056868421353352	0.09880422706162159	0.03591514491696399	-0.23375306239173774	0.14334982155852707	-0.005940458292537325	0.05239592791827062	-0.025773022260935755	0.004222211504813692	0.015783539180810924	-0.09392894423181995	-0.07764373315385609	-0.023928744386262094	0.04298044845191368	-0.05389181968480431	0.10198869655432136	0.06914152734195277	0.21001470447745949	-0.055597654816872594	0.026995909094489474	-0.1100865106549289	-0.06438449748404587	1.0	0.15956575567938616	-0.02245973169612196	0.054322495620395206	0.02206838611222498	0.0010099516690131555	-0.14557761241716233	-0.1288529994281226	-0.05976216736731769	-0.057547949013061504	-0.08323439518713074	0.012584209719516525	-0.08050337365281666
current_tabCount	0.4357606222891935	0.06500318344405445	-0.1411548177186058	0.034033309668844346	0.19157660489325026	-0.08033230820379922	-0.024368601247375138	0.03217393302467305	0.0	0.33214380820368145	0.012517456618393784	-0.1512166779395657	0.3269660419097553	-0.1099945433111347	-0.02278553357671491	-0.018376674148203407	-0.023061179162752035	0.0	-0.17365662021989647	0.0	-0.07138108594757643	-0.12950645534056904	0.0	0.08005854752132457	-0.07070013965588731	-0.11314689143191746	-0.03783157152449027	0.010816482561985493	-0.07477795985632703	0.0	-0.06405840418559326	0.0	0.016175403046090178	-0.09526442293737356	-0.02278553357671496	-0.05631998179970027	-0.07059845532774202	-0.04892183603571184	-0.07699198701590637	0.20914362215511645	0.13384581293273162	0.0	0.13000777442058073	-0.051154440225541435	0.06365148716510247	-0.010615653995844014	-0.0094086446377204	-0.13709463022733134	-0.13995054757086856	-0.049080505341465484	0.061109093461492195	-0.10151018962503554	-0.0374124787639049	-0.11173504401880348	0.007666574829532478	-0.05186280652277628	-0.07780472339803605	0.019319874103901274	-0.01221388038237046	-0.040683014853852846	0.06174003147626237	-0.0444824847095761	0.059011686110615955	0.03878249723063355	-0.11495197080430494	0.15956575567938616	1.0	0.35812501114679196	0.09080429973146059	0.06480887195844101	0.026889409289561243	-0.18265659236988727	-0.12629337677412472	-0.07723799743917971	-0.07704528607688445	-0.08323375179868682	0.010147139021606914	-0.07633883909893868
current_windowCount	0.16570979728470508	0.1578857491653359	-0.07504632558266483	-0.03772655667629839	0.14370805161326683	-0.019339256623070115	-0.08331789838809055	-0.01965249666666858	0.0	0.06502102568190068	-0.046116549210788955	0.022461360841854596	0.0859469620656926	0.011107337908996984	-0.023771844178168067	-0.04706659803176273	0.0772259650241631	0.0	-0.007608695652173869	0.0	-0.056637533643826315	-0.011431402092506522	0.0	0.02793215716089321	-0.03649815232618179	-0.008022971219998315	0.03974512722682179	0.03041674591745849	-0.04127385791183979	0.0	0.0431203088355235	0.0	-0.057896953438396605	-0.03698463783355071	-0.02377184417816813	-0.0032662065075203554	-0.022342179120755087	-0.05942257512584452	0.0014321909692791214	0.2502448364457433	0.1595685905902752	0.0	0.0025792336841102036	-0.021409038798507606	-0.012740983968126677	-0.02377184417816811	-0.15743735193271538	-0.015178662881611175	0.08268982305947296	-0.033587340134914545	0.027853834638473463	0.05402221378060769	-0.007106059375863485	-0.021422592067198556	0.10607554064931757	-0.037873226754331295	0.056536072807076475	-0.17179721710710086	0.07680017313945117	-0.024636766916004325	-0.07145466375077866	0.03278016268245726	0.016976214585775216	0.05919723554500887	-0.0693202399964924	-0.02245973169612196	0.35812501114679196	1.0	0.17122546294817043	0.10130929210509929	0.2778783456276515	-0.23941337496176646	-0.15960150990509878	-0.07372055942377238	-0.07862529871840077	-0.10780674007972356	-0.022157689328132217	-0.07342472860995496
tabs_activated	0.350584207855691	0.08849900249885168	0.18904277556903282	-0.20237882004748248	0.0041659865473923936	0.07756863584395733	0.07846961416419238	-0.046119518689800666	0.0	0.04890427334415689	0.08553271344107559	-0.014311226401002798	0.03179977077604282	0.02426408805220814	0.020962498400360546	-0.006255362439563527	0.1933810372950627	0.0	0.04573751349259615	0.0	-0.03339034682907465	-0.06406612072771563	0.0	0.0357972676696988	-0.14456595937453537	-0.021142788540297806	-0.03440449341759911	0.018798168202587978	0.02588169392235517	0.0	0.022441455752174214	0.0	-0.14426349267193447	-0.07021516085129925	0.001397499893357379	-0.03438419385018352	-0.07598829048198615	-0.13656722400668897	-0.12738133718477862	-0.03639364083471771	-0.11833660915862569	0.0	0.1551377520440818	-0.02123813606544937	0.03579726766969875	-0.0041924996800721155	-0.1780563133814244	0.0947186035078324	0.206763602488325	0.04521592023413414	-0.06300768250829235	0.13110763051023366	0.021415103766868136	0.014358189656945334	0.11886909009156993	-0.02693894448965161	0.13360116289490698	-0.1257977579952183	0.09253335134700713	-0.07025096905900992	-0.20595527325442006	0.006414680830789987	0.09487887541337243	0.09139033760079723	0.04115764406206535	0.054322495620395206	0.09080429973146059	0.17122546294817043	1.0	0.6389525039244046	0.3116715520614733	-0.005133893878033477	-0.051730814075750954	-0.0015350414487530987	-0.0046801832735983324	-0.017353893529744785	-0.049223010429485285	-0.11407008367811676
tabs_created	0.22689055391563479	0.058665815208875906	0.12132406957856821	-0.09484054829642513	0.009383383114800681	0.009156174363185644	0.0888004374063029	-0.058325509842924596	0.0	0.06916244223958103	-0.018889729067467845	0.0049447942863552275	0.05307650150875855	-0.014122529924631035	0.10398781209587074	0.03729972144405522	0.13765267981588605	0.0	-0.006890246360155024	0.0	0.0025831434927776494	0.012623659684541396	0.0	0.021389343286390347	-0.13149836667056605	-0.039519623645655116	-0.033633156069288545	0.005371900401735054	0.0024452436971976674	0.0	-0.0031586918294178906	0.0	-0.12483680982996778	-0.05817849755704907	-0.010519496746016807	-0.02490451704925452	-0.03580894682933679	-0.11103440753944738	-0.07152729543772657	-0.016626823740418	-0.08593008924910012	0.0	0.017893037571489592	-0.025924423375404657	0.014957040776352671	-0.03198961715387091	-0.05804240794668015	0.017061322161395186	0.16849179081409052	-0.044053936377246326	-0.07284154116285459	0.08118559401285445	0.08017676974798119	0.019017791056548015	0.07327424075159697	0.055132949094753574	0.05266755415800803	-0.10525904813608973	0.04043042167347817	-0.04873301117971589	-0.034002472959549605	0.07541475060459196	0.026272814616175276	0.06446270646153694	0.05924196205076296	0.02206838611222498	0.06480887195844101	0.10130929210509929	0.6389525039244046	1.0	0.48270589056093843	-0.034036910219006	-0.05095270657640531	0.026424048915544316	0.02460447465273683	0.016390192906359183	-0.033446041758418074	-0.0532132914831629
windows_created	0.05872142849365858	0.07751793359005885	0.0447595676925901	0.0003996487894999583	0.049093244387457574	-0.018035829168493108	0.07073185618908237	-0.02835861921557165	0.0	0.0561648383991853	-0.03641995475435513	-0.049610483232197404	0.042182118412975395	0.01788851064231768	-0.014129773064930398	0.025129154109592294	0.07070885560601715	0.0	-0.008656089871259114	0.0	0.05161407143376815	0.09751174274769457	0.0	0.0011905830597762363	-0.11519515400881458	-0.06399020158562041	-0.04517600738803182	0.1356703935804079	-0.024532814595178906	0.0	0.008420115892245847	0.0	-0.0647259169801795	-0.09272637277993215	-0.014129773064930353	-0.040307247886586274	-0.05567381618500236	-0.04357503351644444	-0.055673816185002355	0.011586748100472418	-0.01935633171089575	0.0	-0.05403062376854262	0.025390785437153146	-0.031748881594033745	-0.014129773064930365	-0.00790075771899957	0.014651016330760606	0.09335346278099695	0.06017403317331647	-0.04718000967684638	0.08134949661662148	0.0664959382418884	0.03513185394680658	0.15165615236667618	0.041670181604949764	0.09455121737408378	-0.14133992077586974	0.15044958759537483	-0.021484571055902894	-0.020185938794259155	0.05968646611964492	0.08209236878433052	0.040213991883402654	0.011473754736724623	0.0010099516690131555	0.026889409289561243	0.2778783456276515	0.3116715520614733	0.48270589056093843	1.0	-0.03198260294775103	-0.06211126109168488	0.05150560393083342	0.04604799499475141	0.04920100554819203	-0.04057542654612528	-0.04215635284672932
phone_unlocks	0.11702146953224528	-0.043122866733273334	0.29355660424905217	-0.05753284459190763	-0.0739206556555696	0.08595024845720702	0.1284040711163362	-0.12477041255298321	0.0	-0.07578378043327122	0.003748826756734513	-0.06813075500772306	-0.07909758631731803	0.15368088644666625	-0.03423690577717876	0.05929440394861011	0.0021118374906644146	0.0	0.05288606000577683	0.0	0.22277746430369091	-0.051140489831873276	0.0	0.036154774071077755	-0.022338742044077726	0.044525322264730986	0.02593539120080758	0.008009678684581903	0.07553516139748387	0.0	-0.0071246577903668175	0.0	0.030202830114689192	0.08072782140671184	-0.04037440724479406	0.05990730959477119	-0.03494372712624607	0.027463008245503347	-0.08169722973484733	-0.11909901813732153	-0.07647935192695138	0.0	-0.000991118297574379	0.12233926580902421	0.003057205160422026	0.14375063678366284	0.012531556350356481	0.05955858759446041	0.012068034995814414	0.010089925281495144	-0.006577781334382198	-0.009971771647184505	0.05988401533904285	-0.0016456020292780274	0.06394984564113301	-0.013574823929220959	0.08488930518606227	0.0010900242529756426	0.01800937502726047	-0.007584303389064301	-0.10505401552763102	-0.04183677172423179	0.06049862535596532	-0.023226511819657483	0.24266951488526026	-0.14557761241716233	-0.18265659236988727	-0.23941337496176646	-0.005133893878033477	-0.034036910219006	-0.03198260294775103	1.0	0.7426392071520169	0.06301531600952819	0.06374845687794155	0.062338955586920604	0.08062811739898437	0.06774379260732939
phone_use_secs	0.09172580738023853	-0.08032450359302969	0.19619309298461568	0.004053751269914879	-0.05989568946506287	0.06217782875100205	0.11347341376688067	-0.06882651790424883	0.0	-0.08065636846940026	-0.015924901880566122	-0.03686284239264974	-0.05484465135844273	0.18909808533076405	-0.027564220361985237	0.06060698363828531	-0.0824367845425068	0.0	0.053779062774522386	0.0	0.13444384772962434	-0.06584158342108286	0.0	0.04631359935145789	-0.03409562410219101	0.05564823224887303	0.09674963093052256	-0.010302298278871368	0.04065668638885075	0.0	-0.031221626507753335	0.0	0.02959914831694385	0.07977959364058383	-0.03285679396309965	0.12514149443372713	0.008172684211691136	-0.030772277238306393	-0.021058115486017534	-0.05832907641079585	-0.0664271652752737	0.0	-0.041582819178757544	0.08518742985038705	-0.01491569467626909	0.07570881836745107	0.04558849858796821	0.03215105357874808	-0.051115261975740026	-0.03933753734394755	0.03667505053005161	-0.042424532419497875	0.06069424234128921	-0.025174102705094997	0.018044330649595316	-0.0028740272350545	0.04392092914085297	0.012923236006077102	0.014060053702844244	-0.00869976048774724	-0.08907774586656797	-0.03658510815626629	-0.034321792019277104	-0.05006447525422677	0.0997655937545977	-0.1288529994281226	-0.12629337677412472	-0.15960150990509878	-0.051730814075750954	-0.05095270657640531	-0.06211126109168488	0.7426392071520169	1.0	0.0764451373533252	0.07934842821625282	0.08808416927110456	0.05267609557463523	0.09344946521704273
walking_distance	0.0006052674600676517	-0.053962515927745605	0.002798232877329132	0.10450070631312036	-0.14708420185705973	-0.07365914155227798	0.21239269343969644	-0.011702297328259283	0.0	-0.09674803897689217	-0.07643480954409704	0.016526221237402296	-0.1155607664930554	0.029942235176188447	-0.019398823129537675	-0.028450095378585186	-0.003608219794386105	0.0	0.05841198592944172	0.0	0.09573000197789121	0.04292845571431724	0.0	0.032173506409824595	0.09298322404619419	-0.04360882826643312	-0.06202232498653786	-0.027467271853764234	-0.03368120131970181	0.0	0.006468159321995878	0.0	-0.06771456259556248	0.10320332984746228	-0.019398823129537893	-0.05533798518894937	-0.07643480954409809	-0.04659542304830424	-0.07643480954409809	-0.10412177742479717	-0.1131167416741058	0.0	-0.05013049365900029	-0.04780678353127076	-0.04358816916401388	-0.019398823129537814	0.1767726875902359	-0.06809185313182022	-0.023492852368302043	0.006372295064856464	-0.08349730273916998	-0.04172264381908525	0.05008176508228698	0.05106096103360785	0.00015515130057604137	0.011515024661101832	-0.061763819004211705	0.04188930560131227	-0.08889047908141248	-0.023308677955092366	0.05854093400709034	0.0066797260839295235	0.03453244230060493	0.03630524337027407	-0.03335871388326389	-0.05976216736731769	-0.07723799743917971	-0.07372055942377238	-0.0015350414487530987	0.026424048915544316	0.05150560393083342	0.06301531600952819	0.0764451373533252	1.0	0.9977667702581338	0.9176337045689875	-0.029816389265097373	0.2064757166047976
walking_duration	0.003535561524973192	-0.051311354790702965	0.007055557573628273	0.10151317766285806	-0.15122370140739586	-0.07073189286413896	0.21381500294953484	-0.007660822179767956	0.0	-0.10190715189863045	-0.07663870743750899	0.021765652494679544	-0.12075923358309006	0.024803206558950287	-0.01945057153048777	-0.030251484914173996	-0.0027990701135074854	0.0	0.054611793658446636	0.0	0.09569978765754009	0.043930887228436084	0.0	0.029757041187516993	0.0979246672076043	-0.03962994042069953	-0.062187776061574086	-0.0275405436902769	-0.033771049466609	0.0	0.0020048485867009028	0.0	-0.06907141329723691	0.10568274743933705	-0.019450571530487706	-0.055485605084558166	-0.07663870743750835	-0.04702499440896609	-0.07663870743750838	-0.10439953321697985	-0.11361848466302046	0.0	-0.04827049669301619	-0.04793431315437131	-0.04370444518960019	-0.01945057153048773	0.17427540984956985	-0.0692504129071476	-0.019216827504256264	0.005468151600136597	-0.08327104881009381	-0.0400732622556369	0.056824925244418324	0.050118701790652365	-0.0025549262200716735	0.012703708270015433	-0.06317584403349961	0.04436783053552385	-0.09176666809377941	-0.023473397788431598	0.05678959498453048	0.009344759481422243	0.03387711517720009	0.035617062215504876	-0.03760974865206935	-0.057547949013061504	-0.07704528607688445	-0.07862529871840077	-0.0046801832735983324	0.02460447465273683	0.04604799499475141	0.06374845687794155	0.07934842821625282	0.9977667702581338	1.0	0.9161441088371384	-0.02939544173218906	0.21184686681772386
avg_walking_speed	-0.014549721962368312	-0.08071411792317461	-0.020500938528784714	0.12906315698771234	-0.16735971401068706	-0.08672806303703057	0.19563561511884658	0.014785010954430513	0.0	-0.11958809367289888	-0.08327421749103396	0.03649828792013138	-0.14005284627729045	0.04829655814609367	-0.0211346352008281	-0.022131620445259334	-0.022486082963551004	0.0	0.06458015100335383	0.0	0.09747665529207206	0.057200284514191194	0.0	0.07726447004811411	0.07795792231471242	-0.041796414156531826	-0.06757209981989655	-0.029925050953599104	-0.03669500455074826	0.0	0.0326281861093731	0.0	-0.06338846725302505	0.11179521364843208	-0.021134635200828034	-0.060289643444217264	-0.08327421749103511	-0.05884500059707406	-0.08327421749103517	-0.11343862293296388	-0.1285320067609113	0.0	-0.045716162861760036	-0.05208454777444218	-0.047488450624135446	-0.021134635200828058	0.206416743090432	-0.08237235330754447	-0.05659227429474253	0.05619445267578473	-0.07210446880698888	-0.06334271102010126	0.08904306451680442	0.024568101987199404	-0.004025230998520102	0.007625337076004878	-0.07087662715181953	0.03797375949320803	-0.09063201954860478	-0.02438021384510604	0.07316231283211963	-0.005786707905009816	0.007397070755347214	-8.125410030218955e-05	-0.04770250192867118	-0.08323439518713074	-0.08323375179868682	-0.10780674007972356	-0.017353893529744785	0.016390192906359183	0.04920100554819203	0.062338955586920604	0.08808416927110456	0.9176337045689875	0.9161441088371384	1.0	-0.03694598294490908	0.2672038833874554
stepCount	0.03355094384202266	0.059452123046819516	0.12229113771739189	-0.13153348329914966	0.05352335237273561	-0.004233751304219957	-0.022036998785659324	-0.09287665509046361	0.0	-0.04727299685845897	0.23097973365316618	-0.05195508163712757	-0.006450570150559098	-0.02055532087374766	-0.013981713677063173	0.003134854424578741	0.1811552364454258	0.0	0.009386435684203597	0.0	-0.03728056289144619	0.007209148986825367	0.0	0.14180876455455818	-0.008951522076754407	0.0009271233908401102	0.13738904463756818	0.11690153184191804	0.11710042817610733	0.0	-0.029545068941151127	0.0	0.05999020935698679	0.046888516878802196	-0.0151612333599411	0.1639139790552638	-0.03760027985338784	-0.0065347186517157015	-0.03172891657721618	-0.05171497760591226	-0.045302128018888506	0.0	0.21308032602100838	0.09201447279270988	0.01618356099534359	0.07949522119100955	-0.11462389557854842	0.020464100577234724	-0.05365259478751087	0.0278638744941107	-0.0562417564603715	0.0031149601063743446	-0.025557540466202372	0.051343210406023	0.02728734815490834	-0.02658349441958315	0.004260449761397007	0.06643744431181392	-0.01461576305323389	-0.005822426693528318	0.0027513489782716627	-0.10260204656168084	0.06657705038978508	0.002802185079964244	-0.0477477588326401	0.012584209719516525	0.010147139021606914	-0.022157689328132217	-0.049223010429485285	-0.033446041758418074	-0.04057542654612528	0.08062811739898437	0.05267609557463523	-0.029816389265097373	-0.02939544173218906	-0.03694598294490908	1.0	-0.013547115599484438
time_of_day	-0.0258243160215782	-0.026675010136135015	0.019286869250480593	0.013059186501597904	-0.2135821393598164	-0.07061479594014304	0.26547734439755466	0.08154321168840768	0.0	-0.030724449528388886	-0.15101838899736353	0.032933934591764406	-0.038731084404558885	0.07121107137263971	-0.030803990883381642	-0.10504770863788955	-0.04550665233494273	0.0	0.03903872328100037	0.0	0.026253806244654714	-0.02882537671815707	0.0	0.032218860896408755	0.13822507662221775	-0.07206457479384093	-0.026321209162089743	-0.021825567467862676	0.017770574772919143	0.0	0.08232743508819963	0.0	-0.07429518572842524	0.11894723895369502	0.07179357104762485	-0.003728956212754044	0.14004349854776046	-0.012454515481611174	0.08344813152509734	-0.010330565157137124	-0.016353622206419727	0.0	-0.15548610767653073	-0.0422014500940676	-0.013887440041555473	-0.04106374707648253	0.09743284742165162	0.03515775886141493	-0.05298099934870985	0.046775940977768195	0.019872402139649383	-0.02994464209835267	0.036004945796865195	-0.03396411628703341	-0.07818836112749188	0.015752378554348734	0.007916771590170889	-0.025781430768585883	-0.04046594529719417	0.05997248053849821	0.09327115928795061	0.02208089150631263	-0.03532535920404433	0.09121242801929987	-0.12540849816437485	-0.08050337365281666	-0.07633883909893868	-0.07342472860995496	-0.11407008367811676	-0.0532132914831629	-0.04215635284672932	0.06774379260732939	0.09344946521704273	0.2064757166047976	0.21184686681772386	0.2672038833874554	-0.013547115599484438	1.0
