	time	mood	social	alone	morale	stress	fatigue	compulsions	with_k_activity	therapy_activity	work_activity	working_activity	with_parents_activity	errandss_activity	washing_up_activity	school_work_activity	reading_activity	commuting_activity	meditation_activity	shopping_activity	tv_activity	chatting_activity	studying_activity	email_activity	eating_activity	workshop_activity	in_class_activity	just_woke_up_activity	cooking_activity	errands_activity	schoolwork_activity	feedly_activity	ash_stuff_activity	resting_activity	with_friends_activity	getting_ready_activity	working_out_activity	trying_to_leave_apt_activity	leisure_activity	mountain_view_location	vacation_location	la_location	parents_home_location	therapy_location	home_location	michelle_home_location	airport_location	k_home_location	cafe_location	library_location	school_location	Sadness_score	Analytical_score	Joy_score	Fear_score	Tentative_score	Anger_score	Confident_score	avg_attention	avg_engagement	avg_valence	blinks	productivity_score	current_tabCount	current_windowCount	tabs_activated	tabs_created	windows_created	calorie	distance	mean_speed
177	2018-07-24 10:48:41.558646-04:00	3.0	0	True	3.0	1.0	3.0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.631794	0.0	0.0	97.65702244632729	0.08607429310979459	-0.09191983284832914	0	93.86	27	3	63	2	0	0.0	0.0	0.0
178	2018-07-24 11:49:08.459457-04:00	3.0	1	True	3.0	1.0	3.5	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.73004526051167	12.437212123962627	-27.097931783009706	0	91.19	28	3	52	6	0	0.0	0.0	0.0
179	2018-07-24 12:50:38.648202-04:00	2.5	1	True	2.0	1.0	3.0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	0.501494	0.0	0.701	0.0	0.0	0.0	0.693873	92.3484629163555	24.48256625246768	0.029895909101355308	21	91.11	28	3	150	36	2	0.0	0.0	0.0
180	2018-07-24 14:43:20.847661-04:00	2.5	2	True	2.0	1.5	3.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	0.0	0.0	0.721065	0.0	0.720168	0.0	0.0	96.36966935850734	0.08667540443029335	0.0	8	93.47	28	3	68	24	2	0.0	0.0	0.0
181	2018-07-24 15:44:39.994635-04:00	2.0	1	True	2.0	2.0	3.5	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	0.0	0.0	0.58509	0.637202	0.686656	0.0	0.0	97.57891680943827	1.799613905744446	-0.5992943999368393	4	90.26	27	3	42	3	0	0.0	0.0	0.0
182	2018-07-25 12:46:18.452895-04:00	2.5	1	True	3.5	1.0	3.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.22129673920861	2.673518083310982	-0.28292488451151887	2	74.13	27	3	85	5	0	0.0	0.0	0.0
183	2018-07-25 13:47:28.309243-04:00	3.0	1	True	2.0	0.0	3.0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.43453458694727	6.614823892018206	0.0	30	39.47	27	3	85	5	0	0.0	0.0	0.0
184	2018-07-25 18:05:29.073702-04:00	2.5	2	True	3.0	3.0	3.5	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	0.626743	0.0	0.604678	0.58097	0.79734	0.614382	0.0	96.05505752563477	0.21857700496912003	0.0	0	32.63	37	3	64	20	0	0.0	0.0	0.0
185	2018-07-25 22:41:58.122484-04:00	4.0	2	False	3.0	0.5	4.0	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	0.0	0.0	0.0	0.702269	0.862686	0.0	0.0	92.33239816307344	37.26527832888166	24.13444979367265	0	66.81	30	3	37	5	0	0.0	0.0	0.0
186	2018-07-26 00:09:53.466154-04:00	3.0	1	False	1.0	0.0	4.5	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	0.548977	0.0	0.574662	0.0	0.757162	0.0	0.0	92.33239816307344	37.26527832888166	24.13444979367265	0	33.8	30	3	37	5	0	0.0	0.0	0.0
187	2018-07-26 13:58:10.927110-04:00	2.5	1	True	3.5	1.0	2.0	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	0.510146	0.857009	0.0	0.0	0.0	0.0	0.0	97.66484081576816	0.08216943681737425	0.0	1	95.73	31	3	26	4	0	0.0	0.0	0.0
188	2018-07-26 14:58:39.997080-04:00	2.5	1	True	3.5	1.0	2.0	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	0.0	0.0	0.0	0.643566	0.952443	0.601702	0.0	97.66484081576816	0.08216943681737425	0.0	1	88.99	32	3	47	9	0	0.0	0.0	0.0
189	2018-07-26 17:59:27.296668-04:00	3.5	2	False	4.0	0.5	2.0	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	0.514254	0.0	0.0	0.0	0.827288	0.0	0.0	65.30877952575683	71.49201977210386	33.96321636608669	0	95.62	35	3	16	5	0	0.0	0.0	0.0
190	2018-07-26 22:27:06.892689-04:00	2.0	0	True	2.0	1.0	3.0	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	0.0	0.979308	0.0	0.0	0.910971	0.586986	0.0	97.32008450478315	24.576838874592795	23.80489251879044	0	6.8	28	2	34	4	0	0.0	0.0	0.0
191	2018-07-27 02:01:10.916176-04:00	2.0	0	True	1.0	3.0	5.0	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	0.0	0.0	0.7164	0.0	0.0	0.0	0.0	97.47389289833451	7.410057331652416	-0.09877377291344612	0	18.97	29	2	64	10	0	0.0	0.0	0.0
192	2018-07-27 12:11:15.962907-04:00	2.0	0	True	2.0	0.0	2.0	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	0.0	0.0	0.551827	0.0	0.0	0.0	0.0	97.77131739736393	0.3236035589942869	0.0	0	85.3	32	2	23	2	0	0.0	0.0	0.0
193	2018-07-27 13:11:15.962907-04:00	3.0	0	True	3.0	0.0	2.0	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	0.0	0.0	0.551827	0.0	0.0	0.0	0.0	97.9651740011264	0.08832919672833478	0.0	0	83.09	31	2	24	3	0	0.0	0.0	0.0
194	2018-07-27 15:11:15.962907-04:00	3.0	1	True	3.5	1.0	2.5	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	0.0	0.0	0.551827	0.0	0.0	0.0	0.0	98.49292739355595	0.15859323907499165	0.0	0	94.73	30	2	66	8	0	0.0	0.0	0.0
195	2018-07-27 16:13:11.536474-04:00	2.0	0	True	3.0	1.0	2.5	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	0.0	0.0	0.551827	0.0	0.0	0.0	0.0	98.24775541625795	0.09815192138457901	0.0	2	90.38	29	2	31	3	0	0.0	0.0	0.0
196	2018-07-27 23:43:18.804575-04:00	3.5	3	False	3.5	0.0	3.0	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	0.0	0.0	0.0	0.0	0.900451	0.0	0.0	97.93536553908663	0.08305207453904194	0.0	0	78.9	31	2	13	4	0	0.0	0.0	0.0
197	2018-07-28 00:45:11.529657-04:00	4.0	1	False	2.5	0.0	4.0	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.93536553908663	0.08305207453904194	0.0	0	87.04	31	2	13	4	0	0.0	0.0	0.0
198	2018-07-28 14:40:50.023199-04:00	3.5	3	False	3.5	0.0	2.5	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.48003515126754	1.1849103208200462	0.026312289635340373	21	67.89	30	2	34	5	0	0.0	0.0	0.0
199	2018-07-29 16:54:04.222837-04:00	4.5	2	False	4.0	0.0	1.0	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.60436722726533	57.93488210148683	-9.22674511982636	0	61.94	28	2	2	0	0	0.0	0.0	0.0
200	2018-07-29 17:54:39.712654-04:00	4.0	2	False	4.0	0.0	1.5	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	0.507679	0.573521	0.579984	0.0	0.827288	0.0	0.0	95.60436722726533	57.93488210148683	-9.22674511982636	0	91.12	30	2	56	9	0	0.0	0.0	0.0
201	2018-07-29 21:26:55.047910-04:00	3.0	2	False	3.5	1.0	2.0	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.22724893777678	0.24208512192241627	0.0	10	95.55	30	2	18	3	0	0.0	0.0	0.0
202	2018-07-29 22:27:18.036060-04:00	3.0	1	False	3.5	1.0	2.5	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	0.0	0.620362	0.0	0.0	0.593613	0.0	0.0	96.31364314867102	0.08219534463208655	0.23529077612835428	0	94.2	31	2	17	3	0	0.0	0.0	0.0
203	2018-07-29 23:59:18.238276-04:00	3.5	1	False	3.0	1.0	3.0	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	0.531774	0.873992	0.579894	0.0	0.0	0.0	0.0	94.28562724997052	2.524573731179938	-0.799901036843853	2	98.46	30	2	11	3	0	0.0	0.0	0.0
204	2018-07-30 12:13:44.520891-04:00	3.0	0	True	3.0	1.0	2.5	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	0.0	0.819053	0.753168	0.0	0.0	0.0	0.0	98.31696453983919	0.08246085596864397	0.0	0	85.59	28	2	17	1	0	0.0	0.0	0.0
205	2018-07-30 13:14:04.026621-04:00	3.0	0	True	3.0	2.0	3.0	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	0.566608	0.929023	0.0	0.0	0.0	0.0	0.0	98.31696453983919	0.08246085596864397	0.0	0	96.66	31	2	24	5	0	0.0	0.0	0.0
206	2018-07-30 14:57:00.587886-04:00	3.5	1	True	3.0	0.0	3.0	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	0.0	0.879695	0.564934	0.0	0.0	0.0	0.0	96.0302992719945	8.291726201197239	-1.3024891522841724	5	93.57	27	2	43	5	0	0.0	0.0	0.0
207	2018-07-30 19:50:45.662708-04:00	4.0	2	True	3.0	0.0	3.5	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	0.0	0.0	0.65777	0.0	0.972662	0.0	0.0	97.77949491337915	0.6940507878497917	-0.14908460336713936	3	42.49	25	2	44	6	0	0.0	0.0	0.0
208	2018-07-30 21:00:02.547758-04:00	3.0	0	True	1.5	0.0	4.0	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	0.630533	0.0	0.628124	0.0	0.779803	0.0	0.0	96.8803331711713	14.252766902467199	-5.919865741108367	0	8.08	25	2	32	4	0	45.82	913.44	1.0109658000000001
209	2018-07-30 23:14:25.935937-04:00	2.0	1	True	1.0	0.0	4.5	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	0.630533	0.0	0.628124	0.0	0.779803	0.0	0.0	97.41402987604556	0.738569141033551	0.7776777236357979	0	46.93	26	2	39	9	0	0.0	0.0	0.0
210	2018-07-31 16:12:38.462848-04:00	2.5	3	True	2.5	1.0	3.5	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.5979995727539	54.362684647242226	-33.299461682637535	0	97.79	26	3	18	0	0	0.0	0.0	0.0
211	2018-08-01 15:09:08.725860-04:00	5.0	3	False	3.0	0.0	1.0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	0.55286	0.0	0.531493	0.0	0.939814	0.0	0.0	97.06826347351074	8.282388274172941	-3.7348496061532446	0	81.41	31	3	40	3	0	0.0	0.0	0.0
212	2018-08-01 16:09:58.923990-04:00	4.0	3	False	4.0	0.0	1.5	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	0.0	0.0	0.667434	0.0	0.0	0.0	0.0	95.65891802579104	9.249616651066363	-6.016929692682069	0	73.97	30	3	94	17	0	0.0	0.0	0.0
213	2018-08-01 17:25:35.543490-04:00	4.0	3	False	4.0	0.0	1.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	0.519636	0.0	0.556112	0.0	0.615576	0.0	0.0	97.81456360726986	4.502256430253748	-2.9869388627074156	1	64.8	25	2	149	22	2	74.66	1702.36	1.2157465
214	2018-08-02 12:50:09.189406-04:00	2.0	2	True	1.0	1.0	3.0	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	0.0	0.829888	0.835849	0.0	0.990508	0.0	0.0	97.30662594014723	0.20780653423411063	0.0	1	21.51	23	2	22	1	0	0.0	0.0	0.0
215	2018-08-02 14:06:31.754208-04:00	2.5	5	True	2.0	1.0	3.0	True	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	0.689641	0.0	0.0	0.0	0.994704	0.0	0.0	96.92740778054915	12.192245335703946	-0.8673868180697386	13	33.39	23	2	60	6	0	0.0	0.0	0.0
216	2018-08-02 15:16:49.778920-04:00	2.0	1	True	1.0	1.0	3.5	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	0.580982	0.0	0.628134	0.0	0.720573	0.0	0.0	96.92740778054915	12.192245335703946	-0.8673868180697386	13	45.62	22	2	60	7	0	0.0	0.0	0.0
217	2018-08-02 16:57:20.440003-04:00	3.5	2	False	2.0	1.0	3.0	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	0.580982	0.0	0.628134	0.0	0.720573	0.0	0.0	92.84852669970824	29.43727093483183	-4.706612994322683	25	72.49	25	2	206	13	0	0.0	0.0	0.0
218	2018-08-02 17:58:32.244100-04:00	2.0	1	True	1.0	4.0	3.5	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	0.662833	0.0	0.500707	0.0	0.606057	0.0	0.0	92.84852669970824	29.43727093483183	-4.706612994322683	25	61.34	25	2	206	13	0	0.0	0.0	0.0
219	2018-08-02 22:26:08.979966-04:00	4.0	4	True	2.0	1.0	4.0	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	0.0	0.0	0.598807	0.0	0.630218	0.527342	0.0	96.75731939739651	4.236082394669453	-0.6074838691287571	0	43.89	24	2	39	4	0	0.0	0.0	0.0
220	2018-08-02 23:33:00.473536-04:00	2.5	1	True	1.0	1.0	4.5	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	0.0	0.0	0.813981	0.0	0.51835	0.0	0.0	96.15309432388901	7.587778032329175	0.11002024706307943	0	29.36	24	2	30	4	0	0.0	0.0	0.0
221	2018-08-03 22:54:34.693898-04:00	3.0	5	True	2.0	3.0	3.5	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	0.658988	0.0	0.0	0.690765	0.0	0.0	0.882097	97.54420328930597	2.6693198427310967	1.2246923794486246	1	58.07	30	2	56	4	0	36.07	822.88	1.2436788
222	2018-08-04 00:09:23.849942-04:00	3.0	2	True	2.0	2.0	4.0	True	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	0.0	0.0	0.841187	0.0	0.0	0.0	0.0	97.68516260599918	6.582638317696768	0.00462712221097746	2	39.48	29	2	19	2	0	0.0	0.0	0.0
223	2018-08-04 01:13:10.811649-04:00	2.0	0	True	2.5	1.0	5.0	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.994704	0.0	0.0	97.68516260599918	6.582638317696768	0.00462712221097746	2	87.85	30	2	9	2	0	54.48	1086.43	1.2450948999999998
224	2018-08-05 02:41:21.775010-04:00	2.0	0	True	1.0	2.0	4.5	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.952443	0.0	0.0	93.13866483248196	23.428663207934452	-6.807726493248572	0	61.79	29	2	3	1	0	0.0	0.0	0.0
225	2018-08-05 12:34:02.097806-04:00	2.0	0	True	1.0	3.0	4.0	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	0.568988	0.0	0.585471	0.0	0.0	0.601841	0.0	93.9255675315857	42.84589747127611	-7.55295945359394	18	27.39	28	2	21	3	0	0.0	0.0	0.0
226	2018-08-05 13:35:33.924693-04:00	2.5	4	True	2.0	4.0	4.0	True	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	0.859371	0.0	0.0	0.0	0.983475	0.0	0.0	93.9255675315857	42.84589747127611	-7.55295945359394	18	25.56	28	2	26	3	0	0.0	0.0	0.0
227	2018-08-05 14:51:36.452656-04:00	2.0	3	True	1.0	4.0	3.5	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	0.523788	0.0	0.705632	0.0	0.0	0.0	0.0	93.9255675315857	42.84589747127611	-7.55295945359394	18	28.5	28	2	26	3	0	0.0	0.0	0.0
228	2018-08-05 16:43:31.799477-04:00	4.0	2	False	3.5	1.0	3.0	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	0.0	0.0	0.586045	0.0	0.702512	0.0	0.0	52.139144495913854	97.10246517783717	0.05810170424611945	0	67.98	27	2	136	11	1	0.0	0.0	0.0
229	2018-08-05 19:53:51.599544-04:00	2.0	2	True	2.0	2.0	3.0	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	0.0	0.0	0.726397	0.0	0.0	0.0	0.0	96.57084614607308	0.9385063797699218	0.49317541359865813	0	64.74	25	2	47	7	0	0.0	0.0	0.0
230	2018-08-05 23:49:34.506112-04:00	3.5	2	False	3.0	1.0	4.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	0.56767	0.0	0.553509	0.0	0.875615	0.0	0.0	96.27649398328523	45.342221906028406	-4.608288388041889	1	52.55	27	2	21	6	2	0.0	0.0	0.0
231	2018-08-06 01:20:44.992588-04:00	3.0	1	False	3.0	2.0	5.0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	0.613243	0.0	0.562531	0.601245	0.0	0.0	0.0	97.98916195570224	7.509420286604942	-1.919790085906039	0	70.22	27	2	20	3	0	0.0	0.0	0.0
232	2018-08-06 14:45:42.224695-04:00	3.0	2	False	3.0	1.0	3.0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	0.553319	0.0	0.56046	0.0	0.796553	0.570315	0.0	98.62265465616697	14.986464965259016	-1.9638487166962644	3	83.32	30	2	85	24	1	0.0	0.0	0.0
233	2018-08-07 00:14:05.711789-04:00	3.0	0	False	4.0	2.0	5.0	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	0.580917	0.0	0.718413	0.538727	0.692385	0.0	0.0	96.66937823204478	1.2892488857766815	0.0	1	89.34	28	2	25	1	0	0.0	0.0	0.0
234	2018-08-07 01:37:14.193657-04:00	4.0	1	False	3.0	3.0	5.0	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	0.560651	0.0	0.566052	0.0	0.0	0.551038	0.0	94.79497972475428	75.34243573748893	7.003565129703608	8	80.6	30	3	24	6	2	0.0	0.0	0.0
235	2018-08-07 12:15:56.065900-04:00	3.0	6	True	2.0	2.0	2.0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	0.570069	0.0	0.525151	0.0	0.854553	0.590794	0.0	98.59824342663656	0.13037206572574256	-0.104360242498001	0	63.77	29	2	55	10	0	0.0	0.0	0.0
236	2018-08-07 14:45:17.138645-04:00	2.0	3	True	2.5	1.5	2.5	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	0.0	0.0	0.635294	0.0	0.0	0.0	0.0	98.59824342663656	0.13037206572574256	-0.104360242498001	0	64.32	26	2	22	2	0	0.0	0.0	0.0
237	2018-08-07 16:41:14.904947-04:00	1.0	1	False	2.0	4.0	2.0	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	0.0	0.0	0.571582	0.0	0.0	0.0	0.0	85.33980351797543	2.6256332739909984	-1.0713157057762146	33	73.64	29	2	107	15	0	0.0	0.0	0.0
238	2018-08-07 18:16:15.364223-04:00	2.5	6	False	1.5	3.0	2.5	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	0.557324	0.0	0.553444	0.0	0.807797	0.522641	0.0	96.74396974746494	9.095961065812652	-6.8271883742450035	0	74.3	28	2	73	6	0	49.59	1037.45	1.5317028999999998
239	2018-08-07 20:11:47.502395-04:00	3.0	8	True	3.0	1.0	3.0	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	0.564398	0.0	0.574181	0.0	0.849916	0.0	0.0	88.72934603604403	70.88466365567662	27.458062911358745	7	67.2	26	2	62	4	0	45.49	1061.88	1.1273305
