com.samsung.shealth.activity.day_summary,6000085,1
others_time,goal,longest_idle_time,create_time,distance,run_time,step_count,walk_time,day_time,deviceuuid,active_time,score,pkg_name,update_time,longest_active_time,datauuid,extra_data,calorie
0,-1,-1,2017-04-13 12:53:41.424,0.0,0,0,0,1491696000000,avnWu77KPA,0,0,com.sec.android.app.shealth,2017-04-13 12:53:41.424,0,71b0a97e-5b47-41b3-ade9-dcb671ab98f5,71b0a97e-5b47-41b3-ade9-dcb671ab98f5.extra_data.json,0.0
0,-1,43140000,2018-01-12 05:00:32.479,5317.5483,0,7411,4302493,1515715200000,avnWu77KPA,4302493,0,com.sec.android.app.shealth,2018-01-13 02:11:59.341,949547,71cb1cdb-5078-4801-a371-3c31dca2f330,71cb1cdb-5078-4801-a371-3c31dca2f330.extra_data.json,240.82434
0,-1,-1,2016-01-01 00:01:18.852,0.0,0,0,0,1449532800000,avnWu77KPA,0,0,com.sec.android.app.shealth,2016-01-01 00:01:18.852,0,71f45d14-96f3-4b40-bcca-22721e5002cc,71f45d14-96f3-4b40-bcca-22721e5002cc.extra_data.json,0.0
0,-1,36300000,2017-12-12 05:00:00.909,5584.4707,3200,7925,4551238,1513036800000,avnWu77KPA,4554438,0,com.sec.android.app.shealth,2017-12-13 04:53:39.010,941400,7211f26b-b5ab-43df-9593-2b12b7bd6d1b,7211f26b-b5ab-43df-9593-2b12b7bd6d1b.extra_data.json,246.78136
0,-1,-1,2017-04-13 12:53:40.587,0.0,0,0,0,1490313600000,avnWu77KPA,0,0,com.sec.android.app.shealth,2017-04-13 12:53:40.587,0,72f109f7-63a7-449d-bdbc-5dfdb378e426,72f109f7-63a7-449d-bdbc-5dfdb378e426.extra_data.json,0.0
0,-1,34440000,2017-08-31 04:00:02.608,6631.175,35119,9476,5226961,1504137600000,avnWu77KPA,5262080,0,com.sec.android.app.shealth,2017-09-01 02:23:32.835,737029,737150e6-f41c-40e1-aab4-0c28a28abc34,737150e6-f41c-40e1-aab4-0c28a28abc34.extra_data.json,298.998
0,-1,29160000,2018-09-03 04:00:01.473,2901.0127,10400,4186,2480037,1535932800000,dgrrqaEJmv,2490437,0,com.sec.android.app.shealth,2018-09-04 03:15:10.048,844992,74791e82-6b39-45c7-83d8-26bf375c3d4c,74791e82-6b39-45c7-83d8-26bf375c3d4c.extra_data.json,139.47212
0,-1,54240000,2018-07-22 04:00:00.456,3604.3416,0,5112,3024369,1532217600000,dgrrqaEJmv,3024369,0,com.sec.android.app.shealth,2018-07-22 23:09:41.816,1382954,74795b1a-c615-4399-9e67-7682638d2dd2,74795b1a-c615-4399-9e67-7682638d2dd2.extra_data.json,157.39334
0,-1,28980000,2017-05-18 04:01:20.720,5597.326,48058,7943,4531537,1495065600000,avnWu77KPA,4579595,0,com.sec.android.app.shealth,2017-05-18 22:46:25.079,866197,74f68034-4998-4c9c-92fd-8f1ec380b297,74f68034-4998-4c9c-92fd-8f1ec380b297.extra_data.json,246.28717
0,-1,28140000,2018-07-16 04:00:31.277,7320.045,5126,10478,6062105,1531699200000,avnWu77KPA,6067231,0,com.sec.android.app.shealth,2018-07-17 02:35:01.357,823744,76cfb2b5-f46c-453b-b06d-0f6a1328bfe5,76cfb2b5-f46c-453b-b06d-0f6a1328bfe5.extra_data.json,338.00446
0,-1,83040000,2018-08-27 04:00:01.134,26.56,0,38,25346,1535328000000,dgrrqaEJmv,25346,0,com.sec.android.app.shealth,2018-08-28 03:34:28.450,9338,76dc3263-77a4-480e-81bc-e117e3284db7,76dc3263-77a4-480e-81bc-e117e3284db7.extra_data.json,1.09
0,-1,32700000,2017-10-19 04:14:59.843,5489.9653,1840,7749,4319081,1508371200000,avnWu77KPA,4320921,0,com.sec.android.app.shealth,2017-10-27 05:16:18.680,1119143,76ef0758-aa59-425f-baa1-05b751823f9a,76ef0758-aa59-425f-baa1-05b751823f9a.extra_data.json,236.75952
0,-1,-1,2017-06-30 20:06:30.107,0.0,0,0,0,1497916800000,avnWu77KPA,0,0,com.sec.android.app.shealth,2017-06-30 20:06:30.107,0,77008323-dd8d-418b-976e-cd9dcb9f4d52,77008323-dd8d-418b-976e-cd9dcb9f4d52.extra_data.json,0.0
0,-1,42360000,2017-11-20 05:00:35.527,5414.2144,6000,7724,4473532,1511136000000,avnWu77KPA,4479532,0,com.sec.android.app.shealth,2017-11-21 04:04:02.698,1105720,7787fb90-80a5-49e7-80b1-d2ae78a20f06,7787fb90-80a5-49e7-80b1-d2ae78a20f06.extra_data.json,242.52913
0,-1,75420000,2018-02-10 05:04:49.906,2078.9998,3772,3018,1833183,1518220800000,avnWu77KPA,1836955,0,com.sec.android.app.shealth,2018-02-11 03:54:47.877,420000,7867e856-c381-455e-b59a-e720dbe7e818,7867e856-c381-455e-b59a-e720dbe7e818.extra_data.json,95.59
0,-1,-1,2016-01-01 00:01:19.402,0.0,0,0,0,1449878400000,avnWu77KPA,0,0,com.sec.android.app.shealth,2016-01-01 00:01:19.402,0,78cf4417-4db1-4fda-b6df-69b993c5e24d,78cf4417-4db1-4fda-b6df-69b993c5e24d.extra_data.json,0.0
0,-1,16860000,2017-06-03 23:00:03.194,7121.3423,34573,10114,5995274,1496534400000,avnWu77KPA,6029847,0,com.sec.android.app.shealth,2017-06-04 19:31:46.633,1102266,7975cab0-bc96-4b82-94cd-e45c1de32a3e,7975cab0-bc96-4b82-94cd-e45c1de32a3e.extra_data.json,317.1359
0,-1,38640000,2018-08-17 06:00:00.993,8728.289,3200,13370,7797000,1534464000000,dgrrqaEJmv,7800200,0,com.sec.android.app.shealth,2018-08-18 05:51:53.466,3411308,7a1bedc9-5584-422e-b29b-b3c2c3b6304f,7a1bedc9-5584-422e-b29b-b3c2c3b6304f.extra_data.json,428.566
0,-1,14400000,2018-04-07 18:31:09.407,5377.597,3600,7449,4470549,1523145600000,avnWu77KPA,4474149,0,com.sec.android.app.shealth,2018-04-16 17:45:36.037,1143747,7a9a85c6-7869-4af5-b170-277855a52c4c,7a9a85c6-7869-4af5-b170-277855a52c4c.extra_data.json,227.30104
0,-1,33480000,2017-04-19 04:01:18.164,7284.5435,136593,10188,5895089,1492560000000,avnWu77KPA,6031682,0,com.sec.android.app.shealth,2017-04-20 02:13:38.814,884140,7bd90733-6196-475c-bf24-05abe5fa1552,7bd90733-6196-475c-bf24-05abe5fa1552.extra_data.json,330.0468
0,-1,31260000,2018-03-06 05:00:00.651,7448.718,0,10699,6266426,1520294400000,avnWu77KPA,6266426,0,com.sec.android.app.shealth,2018-03-07 03:34:58.523,1394777,7be8685f-3f9a-49dd-a850-74d4605453b8,7be8685f-3f9a-49dd-a850-74d4605453b8.extra_data.json,331.73273
0,-1,32760000,2018-02-27 05:00:01.722,8330.53,8231,11869,6764353,1519689600000,avnWu77KPA,6772584,0,com.sec.android.app.shealth,2018-02-28 02:29:23.120,1084644,7bebf50c-bc36-4fea-9923-f802fbba90b9,7bebf50c-bc36-4fea-9923-f802fbba90b9.extra_data.json,374.50522
0,-1,32640000,2018-03-05 05:00:00.626,5247.982,400,7425,4422705,1520208000000,avnWu77KPA,4423105,0,com.sec.android.app.shealth,2018-03-06 04:38:32.930,1586303,7d6289c1-c684-4287-a55a-e38844eca9f0,7d6289c1-c684-4287-a55a-e38844eca9f0.extra_data.json,234.51585
0,-1,35880000,2018-04-26 04:00:02.313,7405.265,6566,10499,5884171,1524700800000,avnWu77KPA,5890737,0,com.sec.android.app.shealth,2018-04-27 04:58:03.802,2203975,7e6f8c76-9084-4acf-a6b0-105e3ed2af90,7e6f8c76-9084-4acf-a6b0-105e3ed2af90.extra_data.json,329.31418
0,-1,37920000,2018-05-31 04:00:05.007,8625.442,10020,12145,6560846,1527724800000,avnWu77KPA,6570866,0,com.sec.android.app.shealth,2018-06-01 01:02:30.188,1834782,7f10f07d-4b3d-4803-8700-6755d2cfefcb,7f10f07d-4b3d-4803-8700-6755d2cfefcb.extra_data.json,375.76413
0,-1,40920000,2017-04-23 04:00:25.597,11559.965,130301,16248,9220172,1492905600000,avnWu77KPA,9350473,0,com.sec.android.app.shealth,2017-04-24 02:07:49.385,1060781,7f361b91-775d-4cc6-8f30-f39decc94ad0,7f361b91-775d-4cc6-8f30-f39decc94ad0.extra_data.json,508.36746
0,60,36780000,2018-09-15 04:00:01.712,5799.532,3600,8348,5083142,1536969600000,dgrrqaEJmv,5086742,140,com.sec.android.app.shealth,2018-09-15 23:26:04.641,1083911,7f390a11-fc30-40d4-9d03-53b0a00e1107,7f390a11-fc30-40d4-9d03-53b0a00e1107.extra_data.json,257.6615
0,-1,36240000,2018-01-19 05:00:15.904,6827.65,6961,9814,5761326,1516320000000,avnWu77KPA,5768287,0,com.sec.android.app.shealth,2018-01-20 04:47:59.455,1188240,7fb5616b-164e-4636-af42-5fe7bf20b3d7,7fb5616b-164e-4636-af42-5fe7bf20b3d7.extra_data.json,303.0244
0,-1,26100000,2017-09-12 04:00:31.821,8736.094,94162,12445,7142210,1505174400000,avnWu77KPA,7236372,0,com.sec.android.app.shealth,2017-09-13 03:35:02.570,988905,8069e166-b0cc-4aaa-a022-0ff484b7356c,8069e166-b0cc-4aaa-a022-0ff484b7356c.extra_data.json,390.5538
0,-1,32940000,2017-05-06 04:00:01.570,11968.367,96141,17035,9476026,1494028800000,avnWu77KPA,9572167,0,com.sec.android.app.shealth,2017-05-07 03:50:04.189,1134721,80ac6fc9-334e-4a33-a206-250fcf9a8ac8,80ac6fc9-334e-4a33-a206-250fcf9a8ac8.extra_data.json,530.8322
0,-1,34560000,2018-04-15 04:12:42.039,642.26,0,928,527417,1523750400000,avnWu77KPA,527417,0,com.sec.android.app.shealth,2018-04-16 03:31:26.455,180000,80e7ecc6-4283-4204-806c-d6e49d9b7f1e,80e7ecc6-4283-4204-806c-d6e49d9b7f1e.extra_data.json,30.040005
0,-1,36900000,2017-10-28 04:01:09.427,8977.261,5973,12751,7314256,1509148800000,avnWu77KPA,7320229,0,com.sec.android.app.shealth,2017-10-29 03:08:17.035,1586304,80e99d11-a54d-41d1-948a-b1636922b3d5,80e99d11-a54d-41d1-948a-b1636922b3d5.extra_data.json,395.574
0,-1,40920000,2017-05-28 23:00:49.886,12452.496,67130,17958,10834078,1496016000000,avnWu77KPA,10901208,0,com.sec.android.app.shealth,2017-05-29 21:51:09.668,845944,823d4520-de49-48f2-9868-c87dd6774877,823d4520-de49-48f2-9868-c87dd6774877.extra_data.json,559.67163
0,-1,-1,2016-01-01 00:01:18.738,0.0,0,0,0,1449446400000,avnWu77KPA,0,0,com.sec.android.app.shealth,2016-01-01 00:01:18.738,0,82ca549d-bbce-44b3-a59c-9462deb87f4a,82ca549d-bbce-44b3-a59c-9462deb87f4a.extra_data.json,0.0
0,-1,27360000,2018-06-30 07:01:00.400,786.95,678,1093,715620,1530316800000,avnWu77KPA,716298,0,com.sec.android.app.shealth,2018-07-01 05:55:06.821,60000,832917c9-5e86-49c6-b36b-1666ec2365cd,832917c9-5e86-49c6-b36b-1666ec2365cd.extra_data.json,32.92
0,-1,33600000,2017-09-18 04:02:28.806,4319.132,56320,6157,3472861,1505692800000,avnWu77KPA,3529181,0,com.sec.android.app.shealth,2017-09-19 02:42:35.757,802180,83325ef8-5fec-422e-866f-c7e3d780dc59,83325ef8-5fec-422e-866f-c7e3d780dc59.extra_data.json,195.76299
0,-1,28380000,2018-03-29 03:52:21.699,4401.959,12379,6128,3727905,1522281600000,avnWu77KPA,3740284,0,com.sec.android.app.shealth,2018-03-30 03:34:47.838,420000,83457f2d-5b59-4318-9996-9520eda6f501,83457f2d-5b59-4318-9996-9520eda6f501.extra_data.json,190.16
0,-1,34620000,2017-11-19 05:00:06.255,7208.154,1200,10261,5782857,1511049600000,avnWu77KPA,5784057,0,com.sec.android.app.shealth,2017-11-20 04:54:58.083,1174162,83660400-ed92-44aa-84d4-0e1109f64257,83660400-ed92-44aa-84d4-0e1109f64257.extra_data.json,324.62964
0,-1,46560000,2017-06-04 22:00:06.108,3033.8496,25232,4319,2518024,1496620800000,avnWu77KPA,2543256,0,com.sec.android.app.shealth,2017-06-05 20:53:09.487,1090495,83b0c91d-37a7-4206-9781-2c0b4d0cf77b,83b0c91d-37a7-4206-9781-2c0b4d0cf77b.extra_data.json,133.62381
0,-1,-1,2018-02-16 05:00:05.441,0.0,0,0,0,1518739200000,avnWu77KPA,0,0,com.sec.android.app.shealth,2018-02-16 05:00:05.441,0,84b132b6-2284-406b-9c9f-e52c690d4686,84b132b6-2284-406b-9c9f-e52c690d4686.extra_data.json,0.0
0,-1,32880000,2017-05-02 04:00:01.687,9115.24,82906,12960,7440087,1493683200000,avnWu77KPA,7522993,0,com.sec.android.app.shealth,2017-05-03 03:01:37.939,1569427,85748d15-be2b-43ef-b470-57a7168e5d7d,85748d15-be2b-43ef-b470-57a7168e5d7d.extra_data.json,403.5221
0,-1,39360000,2017-08-28 04:00:21.204,6874.433,58794,9722,5482148,1503878400000,avnWu77KPA,5540942,0,com.sec.android.app.shealth,2017-08-29 01:39:12.724,786531,858079a7-3fce-491a-ab37-b97957ee8dce,858079a7-3fce-491a-ab37-b97957ee8dce.extra_data.json,303.87125
0,-1,37200000,2018-07-28 04:00:00.570,6492.539,101178,8867,4966365,1532736000000,dgrrqaEJmv,5067543,0,com.sec.android.app.shealth,2018-07-29 01:03:25.225,793030,86816acf-30c3-4cc1-969f-166451372631,86816acf-30c3-4cc1-969f-166451372631.extra_data.json,287.1537
0,-1,-1,2017-04-13 12:53:41.211,0.0,0,0,0,1491264000000,avnWu77KPA,0,0,com.sec.android.app.shealth,2017-04-13 12:53:41.211,0,86d41e8c-b0f0-4bea-97c8-e2abf5d3f518,86d41e8c-b0f0-4bea-97c8-e2abf5d3f518.extra_data.json,0.0
0,-1,-1,2017-04-13 12:53:41.300,0.0,0,0,0,1491436800000,avnWu77KPA,0,0,com.sec.android.app.shealth,2017-04-13 12:53:41.300,0,873d9165-756d-4c8a-ab04-6671c007c54c,873d9165-756d-4c8a-ab04-6671c007c54c.extra_data.json,0.0
0,-1,42720000,2017-08-11 04:00:20.173,8165.8433,122081,11518,6712444,1502409600000,avnWu77KPA,6834525,0,com.sec.android.app.shealth,2017-08-12 03:53:57.864,1273402,879d4969-3f82-4396-9555-76999447d8bc,879d4969-3f82-4396-9555-76999447d8bc.extra_data.json,355.81165
0,-1,23400000,2018-04-11 04:12:34.323,8554.085,16183,12243,7049618,1523404800000,avnWu77KPA,7065801,0,com.sec.android.app.shealth,2018-04-16 17:45:36.350,1181694,88f83c69-17d5-4c89-ad45-a84854b8473e,88f83c69-17d5-4c89-ad45-a84854b8473e.extra_data.json,377.23737
0,-1,52020000,2018-01-22 05:02:37.011,4288.232,13292,6029,3545856,1516579200000,avnWu77KPA,3559148,0,com.sec.android.app.shealth,2018-01-23 03:13:39.388,1296225,8974ecc0-c43a-4dfc-88d8-19510f4ad881,8974ecc0-c43a-4dfc-88d8-19510f4ad881.extra_data.json,190.05283
0,-1,30240000,2017-10-31 04:00:03.101,7255.714,6400,10396,6131688,1509408000000,avnWu77KPA,6138088,0,com.sec.android.app.shealth,2017-11-03 15:18:04.859,1266378,89a09f9d-f559-4dea-a0df-05fb30ca67a1,89a09f9d-f559-4dea-a0df-05fb30ca67a1.extra_data.json,326.28415
0,-1,38280000,2017-05-28 04:00:05.498,9961.459,18920,14696,9123490,1495929600000,avnWu77KPA,9142410,0,com.sec.android.app.shealth,2017-05-28 21:18:01.228,746045,89aedba8-9982-474e-9413-5e00f65c2b5b,89aedba8-9982-474e-9413-5e00f65c2b5b.extra_data.json,461.3528
0,-1,44280000,2018-05-07 04:00:01.590,4448.89,8783,6322,3627191,1525651200000,avnWu77KPA,3635974,0,com.sec.android.app.shealth,2018-05-08 04:00:41.200,660817,89f98471-82dd-46f7-b8a1-9867fb845e32,89f98471-82dd-46f7-b8a1-9867fb845e32.extra_data.json,208.27415
0,-1,32400000,2017-09-22 04:00:02.383,12564.821,147925,17840,10469489,1506038400000,avnWu77KPA,10617414,0,com.sec.android.app.shealth,2017-09-23 01:34:58.829,1209655,8a06ea46-6ed1-4481-accf-83848f2e838c,8a06ea46-6ed1-4481-accf-83848f2e838c.extra_data.json,555.0857
0,-1,35160000,2017-09-21 04:00:01.736,7494.313,78399,10640,6207916,1505952000000,avnWu77KPA,6286315,0,com.sec.android.app.shealth,2017-09-22 02:57:09.256,944354,8a635345-70dd-43b1-97d3-6ef1bfe76cb3,8a635345-70dd-43b1-97d3-6ef1bfe76cb3.extra_data.json,334.4802
0,-1,27900000,2017-08-06 04:00:00.338,14582.451,130405,20836,12016264,1501977600000,avnWu77KPA,12146669,0,com.sec.android.app.shealth,2017-08-07 03:08:05.843,1277208,8ae7e3da-5f37-4cd4-b58d-bd35ac55cfd7,8ae7e3da-5f37-4cd4-b58d-bd35ac55cfd7.extra_data.json,669.8264
0,-1,34620000,2018-04-21 04:00:00.521,9230.411,800,13064,7222864,1524268800000,avnWu77KPA,7223664,0,com.sec.android.app.shealth,2018-04-22 01:18:42.804,2461976,8bb57e61-c607-4b9d-b540-d79a4dd41cb1,8bb57e61-c607-4b9d-b540-d79a4dd41cb1.extra_data.json,404.44058
0,-1,33720000,2018-02-15 05:00:02.796,10312.138,42243,14580,8521249,1518652800000,avnWu77KPA,8563492,0,com.sec.android.app.shealth,2018-02-16 04:02:36.976,1548529,8bb936e5-b012-4002-b028-436369bf3b2e,8bb936e5-b012-4002-b028-436369bf3b2e.extra_data.json,468.62552
0,-1,34860000,2017-05-13 05:00:47.762,4367.1997,35546,6010,3723396,1494633600000,avnWu77KPA,3758942,0,com.sec.android.app.shealth,2017-05-14 04:26:02.393,240000,8bf2e044-2d13-4649-85bd-589c73fa5151,8bf2e044-2d13-4649-85bd-589c73fa5151.extra_data.json,190.16997
0,-1,46020000,2018-08-23 04:00:01.360,8010.7563,4800,11371,6604847,1534982400000,dgrrqaEJmv,6609647,0,com.sec.android.app.shealth,2018-08-24 01:19:05.480,2273176,8cf3f7af-284e-48ab-86f3-7812eb718979,8cf3f7af-284e-48ab-86f3-7812eb718979.extra_data.json,355.08514
0,-1,34980000,2018-07-14 04:08:28.776,5388.051,2175,7711,4589299,1531526400000,avnWu77KPA,4591474,0,com.sec.android.app.shealth,2018-07-15 02:51:27.348,1491078,8cf6d00a-8ae6-4cb9-8442-6234e5047ff3,8cf6d00a-8ae6-4cb9-8442-6234e5047ff3.extra_data.json,235.12607
0,-1,42420000,2018-05-24 04:00:01.491,3176.5344,3505,4553,2607086,1527120000000,avnWu77KPA,2610591,0,com.sec.android.app.shealth,2018-05-25 00:55:12.778,1122173,8d314161-5169-468d-9da3-7be7d6971c03,8d314161-5169-468d-9da3-7be7d6971c03.extra_data.json,145.09917
0,-1,39000000,2017-08-18 05:00:08.900,13456.493,207281,18579,10489007,1503014400000,avnWu77KPA,10696288,0,com.sec.android.app.shealth,2017-08-19 04:05:43.132,1636029,8d4419ff-4e22-4f15-860f-0a90f471ce11,8d4419ff-4e22-4f15-860f-0a90f471ce11.extra_data.json,573.10394
0,-1,38220000,2018-07-07 07:00:04.532,5016.0923,10400,7106,4374991,1530921600000,avnWu77KPA,4385391,0,com.sec.android.app.shealth,2018-07-08 05:23:28.876,647455,8d47891e-39fc-4e1c-a510-97f368c70b8f,8d47891e-39fc-4e1c-a510-97f368c70b8f.extra_data.json,221.17497
0,-1,42000000,2018-02-04 05:00:01.469,2112.9998,2000,3042,1800360,1517702400000,avnWu77KPA,1802360,0,com.sec.android.app.shealth,2018-02-05 04:16:38.941,300000,8d77d2f3-a2fe-4519-8d32-1d78bb9bb8dd,8d77d2f3-a2fe-4519-8d32-1d78bb9bb8dd.extra_data.json,95.65
0,-1,40140000,2017-06-12 22:14:59.111,3263.5627,50146,4633,2558652,1497312000000,avnWu77KPA,2608798,0,com.sec.android.app.shealth,2017-06-13 11:15:09.923,1655653,8eeffc72-1b0f-4026-b709-57ede91b47c9,8eeffc72-1b0f-4026-b709-57ede91b47c9.extra_data.json,147.54996
0,-1,34500000,2018-06-25 07:00:02.624,6786.199,9380,9484,5571733,1529884800000,avnWu77KPA,5581113,0,com.sec.android.app.shealth,2018-06-26 07:01:03.214,1548123,8f04ea33-f8b1-400e-a760-93b548022316,8f04ea33-f8b1-400e-a760-93b548022316.extra_data.json,290.5065
0,-1,40980000,2017-11-09 05:00:01.518,8609.19,8760,12388,6781420,1510185600000,avnWu77KPA,6790180,0,com.sec.android.app.shealth,2017-11-10 05:06:48.206,1481185,8f38ed7a-fc77-42db-89d8-a63c7848e8ec,8f38ed7a-fc77-42db-89d8-a63c7848e8ec.extra_data.json,381.2933
0,-1,34980000,2017-07-03 04:14:59.029,3579.6362,51926,5006,2787297,1499040000000,avnWu77KPA,2839223,0,com.sec.android.app.shealth,2017-07-04 01:42:01.821,802550,8fd479dc-fc64-45e9-b6ce-de8ec94b36fa,8fd479dc-fc64-45e9-b6ce-de8ec94b36fa.extra_data.json,154.86966
0,-1,38700000,2017-07-17 04:00:01.063,3606.1597,3200,5134,3060630,1500249600000,avnWu77KPA,3063830,0,com.sec.android.app.shealth,2017-07-17 22:44:01.092,420000,9028bfcc-5093-4329-8525-d508b3c556ab,9028bfcc-5093-4329-8525-d508b3c556ab.extra_data.json,157.82997
0,60,38340000,2018-09-17 04:00:03.873,2726.8726,800,3896,2159787,1537142400000,dgrrqaEJmv,2160587,58,com.sec.android.app.shealth,2018-09-18 02:35:24.259,990113,907f449b-3ca6-4496-a7c5-f67dda74cec9,907f449b-3ca6-4496-a7c5-f67dda74cec9.extra_data.json,118.73601
0,-1,22740000,2017-12-27 17:00:01.995,9803.598,136224,13880,8199994,1514419200000,avnWu77KPA,8336218,0,com.sec.android.app.shealth,2017-12-28 16:00:35.539,1089461,90a6b977-beff-42ac-8a00-54dc31b6115e,90a6b977-beff-42ac-8a00-54dc31b6115e.extra_data.json,455.17505
0,-1,29520000,2018-02-07 05:00:00.600,4962.473,7427,7155,4157912,1517961600000,avnWu77KPA,4165339,0,com.sec.android.app.shealth,2018-02-08 01:39:03.683,1359161,90c419db-8e02-4f04-aef3-9fd65c9c3042,90c419db-8e02-4f04-aef3-9fd65c9c3042.extra_data.json,226.62097
0,-1,35040000,2018-08-03 04:00:00.424,6531.572,4430,9288,5383222,1533254400000,dgrrqaEJmv,5387652,0,com.sec.android.app.shealth,2018-08-04 02:37:52.687,872568,916c5bd3-93de-44e5-acc7-efd36d4f894c,916c5bd3-93de-44e5-acc7-efd36d4f894c.extra_data.json,294.97055
0,-1,32280000,2017-10-29 04:00:03.529,6594.6772,32000,9357,5421707,1509235200000,avnWu77KPA,5453707,0,com.sec.android.app.shealth,2017-10-30 00:30:21.594,959199,917648fe-b757-4852-bc61-a75192d92531,917648fe-b757-4852-bc61-a75192d92531.extra_data.json,299.60602
0,-1,33600000,2017-12-17 05:00:00.405,8417.144,26734,11909,6602049,1513468800000,avnWu77KPA,6628783,0,com.sec.android.app.shealth,2017-12-18 04:59:46.567,1201124,9261ecbc-2060-4e0e-bac3-4643ee138679,9261ecbc-2060-4e0e-bac3-4643ee138679.extra_data.json,376.46793
0,-1,41280000,2018-07-30 04:22:11.581,4474.0894,400,6463,3904730,1532908800000,dgrrqaEJmv,3905130,0,com.sec.android.app.shealth,2018-07-31 19:15:17.481,903532,927bbb0e-e7b7-4724-9809-a094b4ce5729,927bbb0e-e7b7-4724-9809-a094b4ce5729.extra_data.json,210.51804
0,-1,63480000,2017-10-12 04:00:01.334,3446.8892,0,4977,2735541,1507766400000,avnWu77KPA,2735541,0,com.sec.android.app.shealth,2017-10-27 05:16:17.464,740733,92b4203c-8f02-436a-b472-e45d60b7c00e,92b4203c-8f02-436a-b472-e45d60b7c00e.extra_data.json,156.87
0,-1,30960000,2018-02-21 05:00:46.649,10708.662,4563,15424,9125119,1519171200000,avnWu77KPA,9129682,0,com.sec.android.app.shealth,2018-02-22 02:36:52.813,1447551,92db868c-d49f-4de5-a24d-8d0e002a6b18,92db868c-d49f-4de5-a24d-8d0e002a6b18.extra_data.json,484.11523
0,-1,45420000,2018-01-16 05:00:17.034,2069.7998,1525,3050,1779462,1516060800000,avnWu77KPA,1780987,0,com.sec.android.app.shealth,2018-01-16 23:29:44.619,420000,9323d243-f0e2-4b75-ad7c-a3556ad57400,9323d243-f0e2-4b75-ad7c-a3556ad57400.extra_data.json,97.63999
0,-1,37860000,2017-08-25 05:00:37.786,4342.588,23164,6106,3753641,1503619200000,avnWu77KPA,3776805,0,com.sec.android.app.shealth,2017-08-26 03:30:20.318,1439126,93496d7e-a3a2-402a-bb45-8fa8a4bef23f,93496d7e-a3a2-402a-bb45-8fa8a4bef23f.extra_data.json,191.86407
0,-1,41100000,2017-07-14 04:00:00.765,5390.5615,24200,7639,4442834,1499990400000,avnWu77KPA,4467034,0,com.sec.android.app.shealth,2017-07-14 22:15:01.539,709099,9363fde6-400e-41cc-b9ed-5930a0181e6b,9363fde6-400e-41cc-b9ed-5930a0181e6b.extra_data.json,236.31602
0,-1,30060000,2018-04-25 04:00:00.806,7302.953,7658,10425,5780730,1524614400000,avnWu77KPA,5788388,0,com.sec.android.app.shealth,2018-04-26 04:00:02.856,1341078,93def446-1015-4dd5-bfb8-b2a25e8e0d21,93def446-1015-4dd5-bfb8-b2a25e8e0d21.extra_data.json,328.85483
0,-1,34800000,2017-05-25 04:00:00.977,7525.626,61076,10562,6321054,1495670400000,avnWu77KPA,6382130,0,com.sec.android.app.shealth,2017-05-26 03:29:58.402,790866,94634ace-9f2e-46d0-8e82-87c15770a489,94634ace-9f2e-46d0-8e82-87c15770a489.extra_data.json,326.0835
0,-1,32880000,2017-12-28 16:00:02.758,9557.411,15379,14220,8558251,1514505600000,avnWu77KPA,8573630,0,com.sec.android.app.shealth,2017-12-29 15:23:58.805,360000,94774206-42b6-4139-84cc-401c3433d5f0,94774206-42b6-4139-84cc-401c3433d5f0.extra_data.json,459.11978
0,-1,31860000,2018-08-24 04:00:00.945,1620.3113,4800,2296,1382982,1535068800000,dgrrqaEJmv,1387782,0,com.sec.android.app.shealth,2018-08-25 01:35:01.215,699401,951f3d53-e9b0-41fe-9cce-91216a17337c,951f3d53-e9b0-41fe-9cce-91216a17337c.extra_data.json,72.443
0,-1,40620000,2018-06-27 07:00:02.185,3830.8162,2186,5362,3220668,1530057600000,avnWu77KPA,3222854,0,com.sec.android.app.shealth,2018-06-28 04:22:36.204,1027797,952caa66-e4a1-4774-93b9-771ae2d4cf9b,952caa66-e4a1-4774-93b9-771ae2d4cf9b.extra_data.json,163.72017
0,-1,28440000,2018-09-10 04:00:00.295,7828.086,1600,11228,6436096,1536537600000,dgrrqaEJmv,6437696,0,com.sec.android.app.shealth,2018-09-11 02:08:45.336,1397916,95ca8d0e-386e-4596-b0f6-fa850a5e250d,95ca8d0e-386e-4596-b0f6-fa850a5e250d.extra_data.json,359.51663
0,-1,43500000,2017-06-08 22:00:40.172,12675.584,126860,17916,10241128,1496966400000,avnWu77KPA,10367988,0,com.sec.android.app.shealth,2017-06-09 20:38:09.448,1740237,962b3fc6-d5af-4d6a-ac34-5b56ad205799,962b3fc6-d5af-4d6a-ac34-5b56ad205799.extra_data.json,551.47437
0,-1,25320000,2018-04-13 04:01:01.557,11395.314,17600,16349,9522110,1523577600000,avnWu77KPA,9539710,0,com.sec.android.app.shealth,2018-04-16 17:45:36.556,2504358,969889cb-c040-4aa5-a636-b4a5bb83825b,969889cb-c040-4aa5-a636-b4a5bb83825b.extra_data.json,501.76227
