create_time	distance	time_offset	count	speed	calorie
1534492501.994	76.36	UTC-0500	115	1.4166666	3.45
1530784496.326	37.53	UTC-0600	53	1.6666666	1.83
1531085560.099	76.35	UTC-0600	105	1.5277778	3.14
1534914917.858	86.45	UTC-0300	123	1.4408333	3.69
1532021734.697	95.88	UTC-0300	136	1.5979999	4.1
1533684944.135	18.61	UTC-0400	26	1.3888888	0.77
1533777083.748	31.4	UTC-0400	43	1.5555556	1.29
1530784562.81	21.98	UTC-0600	31	1.3519827	0.83999974
1534566353.897	19.460003	UTC-0500	28	1.2520387	0.8399997
1531541318.484	74.34	UTC-0300	106	1.2777778	3.18
1532065780.631	28.72	UTC-0300	41	1.25	1.23
1531105600.405	49.35	UTC-0300	69	1.3888888	2.06
1532813699.405	60.25	UTC-0300	82	1.5833334	2.45
1531762185.295	57.6	UTC-0300	90	1.2222222	4.23
1532811296.472	22.07	UTC-0300	31	1.3611112	0.93
1532241336.413	48.97	UTC-0300	70	1.25	2.1
1531886490.675	12.02	UTC-0300	13	2.5646555	0.74
1534970685.402	61.24	UTC-0300	88	1.3611112	2.64
1532744941.85	12.5	UTC-0300	18	1.25	0.54
1530754495.332	60.57	UTC-0600	82	1.5833334	2.42
1531777834.544	65.16	UTC-0300	92	1.3333334	2.75
1534142376.634	23.41	UTC-0400	33	1.3611112	0.99
1534201114.907	20.84	UTC-0400	23	2.4444444	1.22
1534215485.38	38.6	UTC-0500	53	1.6111112	1.59
1534985641.548	77.44992	UTC-0300	112	1.2908319	3.3599973
1530952496.588	77.53	UTC-0600	109	1.3561783	3.26
1532056193.558	82.6	UTC-0300	118	1.3766667	3.54
1534566353.644	67.34	UTC-0500	95	1.3611112	2.85
1530960999.862	29.689997	UTC-0600	37	1.5605614	1.3899999
1530786897.861	59.46	UTC-0600	110	1.2222222	3.3
1533244584.14	9.360001	UTC-0300	13	1.6621966	0.33
1534396005.212	68.04	UTC-0500	105	1.3333334	3.15
1531598099.146	9.68	UTC-0300	14	1.1666666	0.42
1532400896.629	82.22	UTC-0300	119	1.3703332	3.57
1533098524.531	10.54	UTC-0300	18	1.3055556	0.54
1531289699.481	89.34	UTC-0300	124	1.489	3.72
1533161698.539	78.41	UTC-0300	130	1.4166666	3.9
1532400193.096	75.520004	UTC-0300	111	1.2586668	3.4799998
1532142492.283	73.409935	UTC-0300	104	1.3883537	3.1099975
1533593945.131	6.96	UTC-0300	10	1.2222222	0.3
1532831829.28	78.43	UTC-0300	112	1.3071667	3.36
1531199698.538	11.77	UTC-0300	17	1.3888888	0.51
1534492837.416	26.95	UTC-0500	44	1.246116	1.31
1533008867.355	25.96	UTC-0300	46	1.0833334	2.35
1532912051.065	5.62	UTC-0300	6	1.8333334	0.32
1533349993.409	85.56995	UTC-0300	122	1.4261658	3.6599977
1531507380.725	66.639984	UTC-0300	119	1.3141367	3.9199982
1531106099.947	83.44	UTC-0300	118	1.3906666	3.54
1535005080.535	80.61	UTC-0300	112	1.351672	3.44
1533101696.895	52.78	UTC-0300	75	1.25	2.24
1533101695.965	65.1	UTC-0300	93	1.25	2.79
1533262234.692	68.38	UTC-0300	98	1.2777778	2.94
1533255298.74	5.54	UTC-0300	8	1.5	0.24
1533682542.504	99.72	UTC-0400	127	1.8055556	4.57
1532918106.259	55.86	UTC-0300	90	1.1944444	3.7
1533296688.196	4.7999997	UTC-0300	7	1.0432599	0.21000001
1531861260.156	67.09998	UTC-0300	97	1.1797036	2.9099977
1532147607.259	67.26	UTC-0300	98	1.3333334	3.05
1533079455.756	23.37	UTC-0300	32	1.4444444	0.96
1531274624.521	88.65	UTC-0300	123	1.6111112	3.76
1531599291.458	79.48	UTC-0300	113	1.3246667	3.39
1534314660.446	23.55	UTC-0500	31	1.3569554	1.1
1533520019.04	81.11	UTC-0300	116	1.3518333	3.47
1534236823.93	10.929999	UTC-0500	14	1.2445343	0.46
1534915331.284	78.64	UTC-0300	112	1.3106667	3.36
1534719543.754	15.58	UTC-0300	21	1.5833334	0.61
1532109608.354	7.24	UTC-0300	9	1.6052701	0.36
1534735271.423	61.97	UTC-0300	88	1.3603098	2.65
1531937696.435	17.97	UTC-0300	26	1.1944444	0.78
1532065779.719	41.55	UTC-0300	61	1.1111112	1.83
1531107297.452	8.27	UTC-0300	12	1.1944444	0.36
1533682743.818	93.66	UTC-0400	122	1.6944444	4.12
1530780896.3	14.56	UTC-0600	21	1.1944444	0.63
1531616097.274	69.52	UTC-0300	99	1.25	2.97
1534397697.571	67.17	UTC-0500	117	1.3888888	3.51
1532141701.212	89.56	UTC-0300	126	1.4926667	3.78
1531708500.949	75.23	UTC-0300	110	1.2538334	3.3
1531160896.588	88.84998	UTC-0300	124	1.480833	3.709999
1533941024.256	21.74	UTC-0400	32	1.5	0.95
1533008106.495	86.19	UTC-0300	123	1.4365	3.69
1532825672.74	54.77	UTC-0300	77	1.3611112	2.3
1533791430.792	80.7	UTC-0400	115	1.345	3.4499996
1532306099.261	73.0	UTC-0300	104	1.2777778	3.12
1531086429.631	5.44	UTC-0600	7	1.6388888	0.21
1531534374.202	71.09	UTC-0300	103	1.1848333	3.09
1531617300.51	17.79	UTC-0300	25	1.3333334	0.74
1531027521.672	14.62	UTC-0600	16	1.8333334	0.77
1532996719.496	3.4	UTC-0300	5	1.1388888	0.15
1531418099.991	85.14	UTC-0300	119	1.419	3.57
1531777835.794	78.8	UTC-0300	112	1.3133334	3.36
1534215333.76	23.080002	UTC-0500	31	1.5083905	0.93
1534985632.811	13.0	UTC-0300	19	1.2222222	0.57
1534319783.033	53.77	UTC-0500	78	1.25	2.33
1532905801.453	5.8900003	UTC-0300	8	1.3488551	0.24000001
1533931748.246	9.759999	UTC-0400	14	1.0992116	0.43
1530854138.209	41.33	UTC-0600	62	1.3611112	2.0
1533442531.869	20.81	UTC-0300	29	1.4722222	0.87
1531162268.271	77.48997	UTC-0300	110	1.3089362	3.2399974
1530784028.32	10.91	UTC-0600	16	1.0833334	0.48
1531290320.772	32.4	UTC-0300	72	1.2222222	5.4
1534029292.204	4.71	UTC-0400	7	1.7777778	0.21
1531287762.073	23.04	UTC-0300	43	1.2222222	2.36
1533880490.883	68.78	UTC-0400	98	1.25	2.94
1530853646.176	40.309998	UTC-0600	59	1.1797932	1.79
1531955287.664	66.05	UTC-0300	94	1.2777778	2.82
1531717531.858	22.350004	UTC-0300	33	1.1187712	0.99999964
1532495365.348	86.54	UTC-0300	121	1.4423333	3.63
1534233301.1	67.62	UTC-0500	92	1.6111112	2.78
1532558976.371	80.64	UTC-0300	115	1.344	3.45
1532820888.462	22.93	UTC-0300	31	1.4722222	0.92
1533686004.205	27.27	UTC-0400	39	1.25	1.16
1534571309.783	75.73001	UTC-0500	109	1.2719183	3.2599998
1534486681.041	58.38	UTC-0500	84	1.2222222	2.52
1534393407.522	7.46	UTC-0500	10	1.6747596	0.29
1531260403.897	70.9	UTC-0300	101	1.2777778	3.03
1531418100.035	86.0	UTC-0300	121	1.4333333	3.63
1531793267.526	77.69	UTC-0300	111	1.2948334	3.33
1533431700.107	73.83	UTC-0300	108	1.2305	3.24
1533186899.057	69.43	UTC-0300	101	1.1571667	3.03
1534492500.719	79.13	UTC-0500	111	1.3611112	3.33
1531427905.766	43.85	UTC-0300	62	1.3611112	1.85
1533520019.267	28.34	UTC-0300	41	1.1666666	1.23
1534574167.002	59.86	UTC-0500	87	1.1666666	2.64
1531937695.745	70.84	UTC-0300	113	1.3333334	3.39
1530785201.585	9.7300005	UTC-0600	14	1.1778847	0.36
1533682542.42	18.17	UTC-0400	25	1.5833334	0.74
1533273295.749	82.13	UTC-0300	113	1.5	3.39
1531162463.326	49.5	UTC-0300	69	1.4109753	2.01
1531021425.668	20.31	UTC-0600	30	1.0277778	0.9
1531455621.155	21.24	UTC-0300	29	1.5504297	0.85
1532304898.261	74.36	UTC-0300	107	1.2393333	3.21
1531161069.069	75.51999	UTC-0300	104	1.4918753	3.1199992
1534379698.717	29.78	UTC-0500	45	1.4722222	1.34
1534889329.292	59.72	UTC-0300	84	1.5277778	2.52
1534296590.748	63.02	UTC-0500	100	1.4444444	3.02
1532821483.107	38.27	UTC-0300	55	1.2222222	1.65
1534391261.503	63.22	UTC-0500	99	1.1388888	3.55
1533254100.284	78.4	UTC-0300	112	1.3066666	3.36
1531718077.423	57.04	UTC-0300	78	1.5	2.33
1534484618.907	78.59	UTC-0500	114	1.3098333	3.42
1531447752.623	69.020004	UTC-0300	102	1.3534724	3.4099987
1533347524.09	28.54	UTC-0300	41	1.25	1.22
1534733485.265	83.4	UTC-0300	117	1.39	3.51
1534037693.721	11.02	UTC-0400	15	1.9166666	0.44
1531453868.083	82.34	UTC-0300	118	1.3723332	3.54
1533521881.88	9.3	UTC-0300	12	1.5833334	0.45
1531446479.647	53.86	UTC-0300	76	1.358846	2.28
1533457284.212	77.04	UTC-0300	110	1.2840002	3.3
1532395338.293	17.84	UTC-0300	25	1.2299207	0.76
1535062528.591	91.74	UTC-0300	129	1.5289999	3.87
1534571001.811	62.72	UTC-0500	95	1.0453333	2.98
1531021425.858	7.5299997	UTC-0600	8	2.4943192	0.49
1533435406.67	72.23998	UTC-0300	105	1.2039998	3.1499994
1532147606.835	73.63	UTC-0300	102	1.4444444	3.05
1534645934.272	71.42	UTC-0300	114	1.3888888	5.04
1534486500.277	32.33	UTC-0500	46	1.3479434	1.38
1532055818.516	67.990005	UTC-0300	98	1.2001606	2.9399993
1531717101.051	17.32	UTC-0300	22	1.5620812	0.8799998
1531532579.792	63.3	UTC-0300	100	1.1388888	2.97
1531616096.86	84.23	UTC-0300	118	1.4038334	3.57
1533178282.788	91.39	UTC-0300	151	1.5231667	4.53
1534804188.018	91.06999	UTC-0300	128	1.5178332	3.8299997
1531797892.522	75.26	UTC-0300	107	1.2543334	3.21
1534914918.154	85.01	UTC-0300	121	1.4168334	3.63
1533776069.772	19.51	UTC-0400	25	1.6642547	0.86
1532061900.555	64.39	UTC-0300	92	1.25	2.76
1532379078.626	21.08	UTC-0300	29	1.5277778	0.88
1534830087.396	89.46	UTC-0300	126	1.491	3.78
1534888495.42	46.2	UTC-0300	99	1.1944444	2.91
1533424500.526	13.12	UTC-0300	19	1.1666666	0.57
1531516443.94	9.61	UTC-0300	13	1.6053696	0.39000002
1531969233.536	83.34	UTC-0300	119	1.3889998	3.57
1532379252.168	26.05	UTC-0300	37	1.3888888	1.12
1531210818.98	4.66	UTC-0300	7	1.2736423	0.22
1533726711.233	12.9	UTC-0400	19	1.0425417	0.59
1533348412.28	6.2299995	UTC-0300	9	1.2893211	0.27
1534569890.382	46.59	UTC-0500	69	1.1111112	2.14
1534485484.407	21.61	UTC-0500	31	1.1305994	0.92999995
1534727321.701	76.3	UTC-0300	109	1.2716666	3.27
1532825673.359	78.01	UTC-0300	111	1.3001667	3.33
1533262439.302	7.23	UTC-0300	10	1.4722222	0.3
1532306098.573	79.04	UTC-0300	113	1.3173335	3.39
1532380995.192	33.34	UTC-0300	47	1.3055556	1.41
1531970958.937	86.72	UTC-0300	119	1.5277778	3.57
1534322139.712	60.34	UTC-0500	72	1.4722222	2.73
1534904508.258	8.41	UTC-0300	12	1.2777778	0.36
1533957323.234	84.4	UTC-0400	118	1.7222222	5.2
1534655833.989	66.83	UTC-0300	94	1.3333334	2.82
1534655718.539	80.81	UTC-0300	114	1.3468333	3.42
1534905224.24	80.81	UTC-0300	114	1.3468333	3.42
1531797892.609	70.35	UTC-0300	105	1.3410451	3.8299994
1533794965.149	18.69	UTC-0400	26	1.4444444	0.78
1532308280.484	55.01	UTC-0300	80	1.1666666	2.4
1533356100.251	79.97	UTC-0300	113	1.3333334	3.39
1533944819.848	70.71	UTC-0400	103	1.1785	3.09
1533098524.227	46.52	UTC-0300	103	1.3333334	3.09
1533269740.475	56.42	UTC-0300	79	1.3611112	2.36
1531882171.759	12.71	UTC-0300	24	1.1944444	1.36
1534728295.892	22.86	UTC-0300	32	1.4722222	0.95
1532998831.783	72.43	UTC-0300	106	1.2071667	3.18
1534804985.787	95.5	UTC-0300	128	1.6111112	4.12
1531107759.869	4.77	UTC-0300	7	1.3611112	0.21
1530852845.863	50.91	UTC-0600	72	1.3333334	2.16
1534718096.874	87.33	UTC-0300	123	1.4554999	3.69
1531044481.984	54.899994	UTC-0600	78	1.2547137	2.33
1532756096.029	61.47	UTC-0300	86	1.3611112	2.57
1533348236.686	84.74	UTC-0300	121	1.4123333	3.63
1531447166.094	83.2	UTC-0300	118	1.3866665	3.54
1531809300.996	37.58	UTC-0300	54	1.1944444	1.62
1532217292.593	62.62	UTC-0300	93	1.1944444	2.8
1533511805.236	84.88	UTC-0300	121	1.4146667	3.63
1531018202.336	40.31	UTC-0600	57	1.1944444	1.68
1534492999.16	64.47	UTC-0500	103	1.3611112	3.11
1532563200.556	71.58	UTC-0300	104	1.1930001	3.1199996
1533358598.134	4.42	UTC-0300	6	1.5277778	0.17
1530783108.088	25.569998	UTC-0600	42	1.0513871	1.6099999
1534804986.758	83.67	UTC-0300	118	1.3944999	3.54
1534736547.764	9.94	UTC-0300	21	1.3333334	1.67
1533194096.242	65.74	UTC-0300	94	1.2222222	2.82
1531332338.487	81.48	UTC-0300	116	1.358	3.48
1534559633.453	12.17	UTC-0500	18	1.3333334	0.55
1532822099.976	72.51	UTC-0300	98	1.4823818	3.03
1531024497.271	49.78	UTC-0600	70	1.3611112	2.09
1534484796.794	43.57	UTC-0500	65	1.0144236	1.9599998
1534392743.659	21.76	UTC-0500	31	1.2222222	0.92
1532141700.657	99.47	UTC-0300	139	1.6578333	4.22
1533340496.74	10.73	UTC-0300	15	1.4722222	0.44
1532567558.086	59.69	UTC-0300	103	1.25	4.8
1530855629.206	7.840001	UTC-0600	11	1.5591954	0.33
1531345071.653	61.03001	UTC-0300	86	1.3471119	2.5799994
1533078916.029	19.13	UTC-0300	26	1.3611112	0.79
1534829698.59	79.01	UTC-0300	112	1.3168334	3.36
1533794108.885	50.91	UTC-0400	73	1.2777778	2.2
1531186327.045	21.35	UTC-0300	30	1.2777777	0.88
1534113319.876	82.6	UTC-0400	118	1.3766667	3.54
1534234499.115	82.96	UTC-0500	111	1.6944444	3.34
1530850592.869	71.88	UTC-0600	102	1.3055556	3.06
1535001299.298	82.43	UTC-0300	116	1.3738333	3.48
1531796097.007	57.329998	UTC-0300	90	1.3144803	2.76
1535005200.519	5.8500004	UTC-0300	10	1.550398	0.5799999
1531616096.914	77.32	UTC-0300	109	1.3333334	3.27
1534988090.705	13.59	UTC-0300	20	1.0555556	0.6
1534726500.339	71.92	UTC-0300	104	1.1986666	3.12
1534567380.139	72.45	UTC-0500	110	1.2381017	3.3000002
1534906171.43	77.85	UTC-0300	111	1.2975	3.33
1530965063.374	5.9500003	UTC-0600	8	1.7987089	0.23
1535001299.0	77.0	UTC-0300	110	1.2833333	3.3
1533268495.577	30.16	UTC-0300	42	1.4166666	1.26
1533957323.077	78.8	UTC-0400	96	1.9999999	3.5
1534491302.769	69.03	UTC-0500	106	1.3888888	3.19
1534322371.227	70.56	UTC-0500	90	1.8611112	3.04
1532558976.997	74.55	UTC-0300	107	1.2425	3.25
1534600820.248	6.08	UTC-0300	9	1.0833334	0.27
1533928475.451	26.55	UTC-0400	44	1.3055556	1.29
1534300499.832	51.21	UTC-0500	75	1.1111112	2.25
1533078916.159	83.22	UTC-0300	114	1.5	3.44
1532061901.431	72.87	UTC-0300	105	1.2145001	3.15
1531516268.185	53.07	UTC-0300	76	1.2274724	2.28
1533773703.628	67.1	UTC-0400	91	1.25	3.05
1534232887.283	26.08	UTC-0500	36	1.3611112	1.1
1533099882.071	9.09	UTC-0300	12	1.75	0.3
1532380996.159	25.89	UTC-0300	37	1.25	1.11
1532834096.79	69.52	UTC-0300	101	1.1666666	3.03
1533539227.638	16.57	UTC-0300	22	1.4038903	0.87
1534584394.646	27.41	UTC-0500	39	1.25	1.17
1530786898.327	43.65	UTC-0600	94	1.2222222	2.82
1531259698.117	73.68	UTC-0300	105	1.3055556	3.15
1532395842.646	16.6	UTC-0300	23	1.3424371	0.66999996
1531245023.83	70.0	UTC-0300	99	1.3055556	2.97
1531245023.77	80.57	UTC-0300	114	1.3428333	3.42
1531935297.555	86.8	UTC-0300	124	1.4466667	3.72
1534725362.24	82.09	UTC-0300	118	1.3681667	3.54
1530780896.797	21.52	UTC-0600	31	1.1944444	0.92
1534380856.234	50.74	UTC-0500	69	1.6666666	2.08
1532751296.574	39.51	UTC-0300	59	1.3888888	1.76
1534718690.645	5.07	UTC-0300	7	1.3055556	0.2
1534492502.434	75.26	UTC-0500	124	1.3333334	3.72
1533431699.932	69.45	UTC-0300	101	1.1575	3.03
1534393125.788	21.69	UTC-0500	27	1.4166666	1.09
1532558094.118	77.1	UTC-0300	110	1.285	3.3
1533431699.61	74.76	UTC-0300	109	1.246	3.27
1532211384.819	50.36	UTC-0300	72	1.25	2.16
1533268496.566	4.9	UTC-0300	7	1.25	0.21
1534317953.484	77.14	UTC-0500	111	1.2856666	3.33
1534817696.862	122.96	UTC-0300	139	2.2777777	6.16
1531539932.117	50.65	UTC-0300	57	1.4193571	2.5199997
1533963425.631	49.85	UTC-0400	71	1.25	2.12
1532310043.492	81.34	UTC-0300	117	1.3556666	3.51
1534573930.968	83.31	UTC-0500	119	1.3885	3.57
1533887603.834	19.16	UTC-0400	33	1.3611112	0.99
1534727322.235	82.6	UTC-0300	118	1.3766667	3.54
1531716897.422	58.94	UTC-0300	86	1.1388888	2.59
1531461300.611	74.9	UTC-0300	107	1.2483333	3.21
1533179040.354	80.03998	UTC-0300	114	1.3339995	3.4199972
1531848916.47	30.51	UTC-0300	44	1.1666666	1.32
1534199194.975	5.54	UTC-0400	8	1.2222222	0.24
1534830087.276	62.21	UTC-0300	88	1.3055556	2.64
1534492502.618	93.21	UTC-0500	129	1.5535	3.87
1531464828.312	3.87	UTC-0300	6	0.8333333	0.19
1533079456.112	85.41	UTC-0300	118	1.4722222	3.54
1534830889.614	55.24	UTC-0300	83	1.5277777	3.43
1531771899.444	41.32	UTC-0300	58	1.3333334	1.73
1533773703.072	15.5	UTC-0400	24	1.2777778	0.73
1531809300.552	77.46	UTC-0300	112	1.291	3.36
1531344087.976	10.6	UTC-0300	14	1.8953489	0.36
1532309701.047	73.49	UTC-0300	106	1.2248333	3.18
1532810095.499	90.5	UTC-0300	119	1.7222222	3.75
1534976090.959	85.83	UTC-0300	122	1.4305	3.66
1531286262.51	74.67	UTC-0300	108	1.2444999	3.24
1532718898.954	20.15	UTC-0300	25	1.6666666	0.91
1533434422.734	68.78	UTC-0300	99	1.2222222	2.97
1534736547.319	33.9	UTC-0300	76	1.3888888	5.46
1533110090.016	36.17	UTC-0300	62	1.1944444	3.46
1531461973.643	70.1	UTC-0300	101	1.1944444	3.03
1532382602.555	94.04	UTC-0300	133	1.5673335	3.99
1531534374.505	65.56	UTC-0300	93	1.3055556	2.79
1532139775.749	4.47	UTC-0300	6	1.6666667	0.17
1531245023.449	87.13	UTC-0300	124	1.4521666	3.72
1534318489.156	69.21	UTC-0500	100	1.2222222	3.01
1533854317.441	33.829994	UTC-0400	47	1.4642626	1.4099993
1531362433.444	57.50002	UTC-0300	84	1.126806	2.5199986
1531347621.434	57.549995	UTC-0300	76	1.5207487	2.4399998
1533274513.881	71.04	UTC-0300	102	1.1944444	3.06
1532484888.868	96.36	UTC-0300	136	1.6060001	4.08
1533791980.627	73.64	UTC-0400	106	1.2273333	3.18
1531965480.243	15.489998	UTC-0300	22	1.3212607	0.66
1534565476.742	10.63	UTC-0500	15	1.6666666	0.46
1534390610.624	67.63	UTC-0500	99	1.1666666	3.03
1530706498.041	62.73	UTC-0600	92	1.1111112	2.77
1531718265.125	3.9	UTC-0300	6	0.86111104	0.19
1533431700.058	65.19	UTC-0300	96	1.0865	2.88
1533274514.785	62.36	UTC-0300	96	1.25	3.77
1534970096.696	79.0	UTC-0300	112	1.3166667	3.36
1534805373.982	73.76	UTC-0300	108	1.2777778	3.68
1532400896.168	64.07	UTC-0300	92	1.2222222	2.76
1534140912.024	70.65	UTC-0400	101	1.25	3.03
1531935296.319	5.02	UTC-0300	7	1.75	0.21
1532564041.151	59.44999	UTC-0300	88	1.058321	2.639998
1532056393.593	5.57	UTC-0300	6	2.5	0.36
1531025654.019	10.36	UTC-0600	15	1.2777778	0.45
1531023620.041	7.49	UTC-0600	11	1.3055556	0.33
1531799710.039	33.03	UTC-0300	46	1.4444444	1.38
1534216631.349	35.55	UTC-0500	42	1.5	1.6
1531516194.823	11.329999	UTC-0300	16	1.3503895	0.48000002
1531283794.882	50.98	UTC-0300	76	1.0277778	2.28
1530762376.105	42.71	UTC-0600	60	1.3333334	1.78
1531019695.927	52.32	UTC-0600	78	1.0277778	2.34
1532587324.45	13.38	UTC-0300	19	1.3611112	0.57
1531777836.164	44.74	UTC-0300	64	1.25	1.92
1534317630.691	35.47	UTC-0500	59	0.9722222	2.25
1534725978.588	74.78	UTC-0300	107	1.2463332	3.21
1531288020.614	4.1	UTC-0300	6	1.1111112	0.18
1532216125.842	49.86	UTC-0300	72	1.1944444	2.16
1533773699.396	52.23	UTC-0400	81	1.4722222	3.08
1532066543.303	52.809998	UTC-0300	75	1.2765919	2.2499998
1533623201.605	46.84	UTC-0400	67	1.4444444	2.06
1531776573.3	60.85	UTC-0300	88	1.1944444	2.65
1533440505.634	42.49	UTC-0300	60	1.2222222	1.77
1534236736.803	15.58	UTC-0500	23	1.1111112	0.7
1533101695.407	71.01	UTC-0300	103	1.1835	3.09
1534736100.91	71.09	UTC-0300	101	1.2777778	3.03
1531716912.083	69.9	UTC-0300	102	1.165	3.06
1534397697.847	77.58	UTC-0500	113	1.3333334	3.39
1531198498.354	21.08	UTC-0300	30	1.2777779	0.9
1534491303.408	84.94	UTC-0500	113	1.5833334	3.66
1532379252.319	70.0	UTC-0300	108	1.3975344	3.2399998
1530952325.826	82.42	UTC-0600	118	1.3736668	3.54
1533440284.834	78.7	UTC-0300	112	1.3116665	3.36
1532306100.131	74.74	UTC-0300	107	1.2456666	3.21
1533332095.221	4.78	UTC-0300	7	0.8611111	0.21
1534642523.658	20.060001	UTC-0300	28	1.5818219	0.75999993
1531545300.237	7.83	UTC-0300	11	1.8333334	0.33
1534584679.438	24.780003	UTC-0500	26	2.6176016	1.32
1534962898.787	10.18	UTC-0300	14	1.3333334	0.41
1534120146.392	29.45	UTC-0400	38	1.4444444	1.39
1531259698.753	38.26	UTC-0300	55	1.1944444	1.65
1534396007.684	5.38	UTC-0500	8	1.75	0.25
1534484905.827	53.69	UTC-0500	79	1.0957813	2.37
1531196263.839	13.14	UTC-0300	18	1.5807503	0.54
1533101696.215	72.79	UTC-0300	105	1.2131668	3.15
1531772317.894	79.25	UTC-0300	113	1.3208333	3.39
1534487817.916	31.25	UTC-0500	51	1.1388888	2.02
1532066992.64	24.189999	UTC-0300	46	1.2400358	3.08
1531453867.474	83.29	UTC-0300	119	1.3881668	3.57
1531171940.41	6.92	UTC-0300	10	1.1944444	0.3
1530854542.633	83.55	UTC-0600	122	1.4166666	3.66
1531777834.36	80.1	UTC-0300	113	1.335	3.38
1534721605.573	5.12	UTC-0300	7	1.553398	0.2
1531286522.324	79.67	UTC-0300	114	1.3278334	3.42
1531082354.249	30.689999	UTC-0600	42	1.5805347	1.25
1534969714.537	78.6	UTC-0300	111	1.3333334	3.33
1534234535.513	45.61	UTC-0500	65	1.3333334	1.96
1532306098.842	31.24	UTC-0300	45	1.1944444	1.35
1532751296.692	31.12	UTC-0300	42	1.7222223	1.26
1534564585.189	5.15	UTC-0500	7	1.6944444	0.2
1531362247.828	75.129974	UTC-0300	107	1.2845309	3.1999974
1531334156.18	80.6	UTC-0300	114	1.3433334	3.42
1533178283.273	77.07	UTC-0300	110	1.2844999	3.3
1532401381.605	8.11	UTC-0300	11	1.5955144	0.32
1534979386.236	46.78	UTC-0300	66	1.3333334	1.98
1533341697.844	13.07	UTC-0300	19	1.1666666	0.57
1531955287.153	69.62	UTC-0300	101	1.1666666	3.03
1532558093.462	101.68	UTC-0300	145	1.6946666	4.35
1533943401.24	6.67	UTC-0400	7	2.1944444	0.43
1533877586.01	85.709984	UTC-0400	118	1.474956	3.5299988
1534805373.817	80.98	UTC-0300	114	1.3496667	3.42
1531455360.559	4.93	UTC-0300	7	1.2928936	0.21
1532558093.1	51.79	UTC-0300	115	1.25	3.45
1533435334.215	76.28	UTC-0300	109	1.2713333	3.27
1533008101.185	84.03	UTC-0300	120	1.4004999	3.6
1533268496.063	82.04	UTC-0300	117	1.3673333	3.51
1530786898.07	59.68	UTC-0600	103	1.2777778	3.07
1534922135.079	6.4300003	UTC-0300	9	1.3785824	0.27
1534493818.083	72.34	UTC-0500	103	1.2777778	3.08
1531091586.516	80.94	UTC-0600	114	1.349	3.42
1534977172.478	47.47	UTC-0300	69	1.1666666	2.07
1533006814.1	84.92	UTC-0300	121	1.4153334	3.63
1531881184.59	68.78	UTC-0300	108	1.2222222	4.33
1531598169.941	73.49	UTC-0300	103	1.2777778	3.22
1533599905.628	50.69	UTC-0300	67	1.5833334	2.21
1531534373.026	30.34	UTC-0300	43	1.2777778	1.28
1534721426.364	87.479904	UTC-0300	121	1.46082	3.6299984
1530784742.738	17.5	UTC-0600	25	1.4166666	0.76
1534830087.022	79.29	UTC-0300	113	1.3215	3.39
1534717686.354	16.13	UTC-0300	21	1.2777778	0.82
1533099309.351	76.23	UTC-0300	109	1.2705001	3.27
1531968899.545	21.03	UTC-0300	30	1.2777778	0.9
1531024497.715	88.6	UTC-0600	119	1.6388888	3.61
1534142375.402	85.07	UTC-0400	121	1.4178332	3.63
1531274348.001	78.02	UTC-0300	111	1.3003334	3.33
1533452581.624	75.74	UTC-0300	108	1.2777778	3.24
1532751865.041	87.02	UTC-0300	123	1.4503334	3.69
1532054536.005	53.15	UTC-0300	75	1.1749041	2.4499998
1531023295.819	10.52	UTC-0600	15	1.0555556	0.44
1534409695.436	16.72	UTC-0500	23	1.5277778	0.68
1534984339.733	81.71	UTC-0300	116	1.3618332	3.48
1531517654.452	40.67	UTC-0300	57	1.3817848	1.6999997
1532066992.173	76.3	UTC-0300	109	1.2716666	3.27
1533513060.257	50.55999	UTC-0300	72	1.3074737	2.1599994
1533436860.271	34.02	UTC-0300	51	1.2210004	1.5299993
1535061326.488	44.63	UTC-0300	104	1.4444444	3.12
1531617301.074	59.8	UTC-0300	92	1.1666666	3.38
1531777836.422	60.01	UTC-0300	85	1.3106698	2.5499997
1533590397.026	6.33	UTC-0300	8	1.8611112	0.24
1534491302.233	76.96	UTC-0500	105	1.5555556	3.17
1534029288.534	6.39	UTC-0400	9	1.7222222	0.27
1533710698.805	53.580006	UTC-0400	73	1.6444327	2.18
